ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
16,Idaho,ID,16027,Canyon County,16027022301,Census Tract 223.01; Canyon County; Idaho,97.963657362824,3199,347,1023,124,1003,122,604,203,34,22,186,68,234,103,605,248,324,63,1064,165,299,130,13,10,74,70,540,472,0,18,205,74,79,43,23,21,0,13,19.0,6.0,2.3,1.5,18.5,6.4,12.2,5.4,19.0,7.2,10.1,2.3,33.3,3.6,9.4,4.2,1.3,1.0,2.5,2.4,16.9,14.6,0.0,1.8,20.0,7.2,7.9,4.2,2.3,2.1,0.0,0.4,0.5143,0.3648,0.3077,0.7802,0.9341,2.9011,0.6418,0.1538,0.9275,0.2132,0.1407,0.7846,2.2198,0.367,0.5055,0.5055,0.5055,0.0,0.9099,0.9297,0.4681,0.0,2.3077,0.4725,7.9341,0.5165,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2,4,3121,191,92,16,21,458,212,0,13,9,13,0,13,57,38,0,13,19.0,8.7,0.5,0.6,14.3,6.1,0.0,1.2,0.3,0.4,0.0,1.2,1.8,1.2,0.0,1.2
16,Idaho,ID,16027,Canyon County,16027022302,Census Tract 223.02; Canyon County; Idaho,15.108423384606,1340,239,453,40,453,40,274,189,10,23,127,81,138,70,366,176,193,80,292,76,167,118,0,18,0,52,80,381,0,18,0,13,0,18,69,75,0,13,20.4,13.6,1.7,4.3,28.0,17.7,13.9,7.9,27.3,13.8,14.4,5.4,21.8,5.2,12.5,7.5,0.0,4.0,0.0,4.1,6.0,28.4,0.0,4.0,0.0,7.9,0.0,4.0,15.2,16.4,0.0,1.0,0.5648,0.244,0.7253,0.8198,0.9912,3.3451,0.7956,0.3868,0.3802,0.422,0.0,0.0,1.189,0.044,0.0659,0.0659,0.0659,0.0,0.0,0.0,0.9846,0.0,0.9846,0.1143,5.5846,0.2044,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,497,120,67,0,13,56,104,17,30,0,13,0,13,7,13,0,13,26.5,14.5,0.0,2.8,4.2,8.1,1.3,2.3,0.0,2.8,0.0,2.8,0.5,1.0,0.0,2.8
16,Idaho,ID,16027,Canyon County,16027022303,Census Tract 223.03; Canyon County; Idaho,29.873542245402,2710,862,800,186,735,192,537,372,63,70,97,57,225,160,445,246,284,126,711,317,367,214,14,27,0,52,384,1201,0,18,167,162,46,55,0,13,0,13,19.8,12.2,5.2,6.3,13.2,6.9,12.6,8.7,16.5,9.4,10.5,5.9,26.2,5.7,13.6,8.6,1.9,3.6,0.0,2.0,14.2,44.1,0.0,2.3,20.9,17.4,6.3,7.3,0.0,5.0,0.0,0.5,0.5385,0.7626,0.1187,0.7912,0.8615,3.0725,0.7055,0.178,0.6198,0.5033,0.2374,0.0,1.5385,0.1121,0.4088,0.4088,0.4088,0.0,0.9231,0.8725,0.0,0.0,1.7956,0.2857,6.8154,0.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1564,48,44,0,13,384,370,0,13,0,13,0,13,0,13,0,13,6.5,5.9,0.0,1.4,14.2,13.1,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4
16,Idaho,ID,16027,Canyon County,16027022400,Census Tract 224; Canyon County; Idaho,38.488423815302,4969,662,1712,186,1635,194,993,341,43,43,328,100,454,247,673,254,849,100,1226,252,645,131,17,20,216,150,1180,906,0,18,146,70,52,55,18,21,8,6,20.1,6.4,1.8,1.8,20.1,5.6,13.4,6.7,13.5,4.5,17.1,2.8,24.7,3.7,13.0,2.6,1.1,1.2,4.8,3.2,23.7,18.0,0.0,1.1,8.5,4.1,3.2,3.3,1.1,1.3,0.2,0.1,0.5407,0.2813,0.3758,0.8066,0.7714,2.7758,0.5868,0.5604,0.5253,0.4571,0.1121,0.8967,2.5516,0.5319,0.7077,0.7077,0.7077,0.0,0.622,0.6637,0.2505,0.4022,1.9384,0.3341,7.9735,0.5275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3132,151,68,11,19,893,332,8,13,1,3,175,228,92,94,0,13,9.2,4.1,0.2,0.4,18.0,6.5,0.2,0.3,0.0,0.1,3.5,4.5,1.9,1.9,0.0,0.8
16,Idaho,ID,16029,Caribou County,16029960100,Census Tract 9601; Caribou County; Idaho,635.310679525764,4562,243,1759,114,1572,113,728,187,60,48,267,86,255,90,369,152,775,87,1343,179,573,125,50,36,9,53,659,347,83,43,127,45,35,22,49,39,39,3,16.1,4.1,2.7,2.1,17.0,5.3,9.0,3.2,8.2,3.3,17.0,2.0,29.4,2.9,12.7,2.6,3.2,2.3,0.2,1.2,14.4,7.6,4.7,2.4,7.2,2.5,2.2,1.4,3.1,2.4,0.9,0.0,0.4132,0.4198,0.2308,0.6418,0.4242,2.1298,0.3582,0.5538,0.789,0.4374,0.3868,0.3099,2.4769,0.4747,0.4176,0.4176,0.4176,0.6923,0.5846,0.5429,0.5758,0.6418,3.0374,0.7473,8.0617,0.5429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3179,158,61,0,13,492,23,2,4,1,4,0,13,164,85,0,13,10.1,3.7,0.0,0.8,10.8,0.8,0.0,0.1,0.0,0.1,0.0,0.8,3.6,1.8,0.0,0.8
16,Idaho,ID,16029,Caribou County,16029960200,Census Tract 9602; Caribou County; Idaho,1128.882322569388,2496,243,1371,113,955,103,271,125,38,50,249,106,176,113,301,166,424,84,618,170,274,119,9,19,0,52,96,345,26,28,260,110,0,18,27,24,59,5,11.0,5.0,3.0,3.9,26.1,10.7,10.5,6.6,12.3,6.7,17.0,3.5,24.8,5.1,11.2,4.7,0.9,2.0,0.0,2.2,3.8,13.8,1.9,2.0,19.0,7.8,0.0,1.9,2.8,2.4,2.4,0.3,0.2154,0.4813,0.6593,0.7143,0.7055,2.7758,0.5868,0.5538,0.5319,0.3253,0.1011,0.0,1.5121,0.0945,0.0264,0.0264,0.0264,0.5451,0.8923,0.0,0.5407,0.8176,2.7957,0.6615,7.11,0.4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3494,48,31,0,13,19,22,3,8,7,12,0,13,67,26,0,13,5.0,3.2,0.0,1.5,0.8,0.9,0.1,0.3,0.3,0.5,0.0,1.5,2.7,1.1,0.0,1.5
16,Idaho,ID,16031,Cassia County,16031950100,Census Tract 9501; Cassia County; Idaho,1626.779897981048,2758,434,1159,127,954,127,736,366,16,22,117,73,166,87,122,95,458,135,799,272,440,159,0,18,95,75,532,582,0,18,186,79,101,62,6,9,0,13,26.7,12.6,1.2,1.7,12.3,7.5,8.8,4.5,4.4,3.4,16.6,5.3,29.0,6.5,16.0,5.5,0.0,1.9,3.8,2.9,19.3,20.9,0.0,1.6,16.0,6.5,10.6,6.3,0.6,1.0,0.0,0.5,0.7363,0.1604,0.0879,0.6286,0.1604,1.7736,0.2703,0.5341,0.7802,0.6681,0.0,0.8725,2.8549,0.7077,0.5868,0.5868,0.5868,0.0,0.8374,0.9648,0.1802,0.0,1.9824,0.3495,7.1977,0.4066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2308,149,97,0,13,517,214,0,13,0,13,0,13,15,16,0,13,15.6,9.3,0.0,1.3,18.7,7.0,0.0,1.3,0.0,1.3,0.0,1.3,0.5,0.6,0.0,1.3
16,Idaho,ID,16031,Cassia County,16031950200,Census Tract 9502; Cassia County; Idaho,63.062772095494,3472,360,1269,127,1151,142,592,362,18,23,189,87,142,90,200,166,457,130,1196,245,331,89,24,23,26,55,567,475,0,18,54,42,58,57,12,19,13,2,17.1,10.3,1.2,1.5,16.4,7.3,7.1,4.4,5.8,4.7,13.2,3.7,34.4,4.9,9.5,2.5,2.1,2.0,0.8,1.8,16.3,13.6,0.0,1.4,4.3,3.4,5.0,4.9,1.0,1.6,0.4,0.0,0.4418,0.1604,0.211,0.5341,0.2571,1.6044,0.2154,0.3099,0.956,0.222,0.2637,0.5451,2.2967,0.4,0.4857,0.4857,0.4857,0.0,0.4703,0.8308,0.2374,0.4967,2.0352,0.3758,6.422,0.3011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2513,95,48,18,24,513,220,0,13,0,13,0,13,36,42,0,13,8.3,3.9,0.5,0.7,14.8,5.8,0.0,1.1,0.0,1.1,0.0,1.1,1.0,1.2,0.0,1.1
16,Idaho,ID,16031,Cassia County,16031950300,Census Tract 9503; Cassia County; Idaho,21.169281923522,5352,537,1913,182,1836,188,1458,591,52,52,499,142,506,139,468,156,814,156,1659,362,723,160,58,34,128,97,1522,723,96,65,118,81,28,30,42,36,31,8,27.5,10.8,2.2,2.2,27.2,7.2,15.5,4.2,8.8,3.0,15.2,3.2,31.0,4.6,13.6,3.1,3.2,1.8,2.6,1.9,28.4,13.2,5.0,3.4,6.2,4.1,1.5,1.6,2.3,1.9,0.6,0.1,0.7648,0.3385,0.6879,0.8703,0.4769,3.1384,0.7253,0.4484,0.844,0.5033,0.3868,0.7912,2.9737,0.7538,0.8,0.8,0.8,0.7055,0.5451,0.4132,0.4681,0.567,2.6989,0.6154,9.611,0.7846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4654,238,109,0,18,1231,320,64,32,7,14,1,2,157,90,62,90,13.0,5.7,0.0,0.7,23.0,5.4,1.2,0.6,0.1,0.3,0.0,0.1,2.9,1.6,1.2,1.7
16,Idaho,ID,16031,Cassia County,16031950400,Census Tract 9504; Cassia County; Idaho,2.54159556591,4442,447,1681,164,1618,164,1495,343,116,68,472,136,679,182,884,257,512,117,1222,239,789,225,186,112,378,174,2288,564,161,95,181,75,123,97,215,79,171,9,35.0,7.1,5.4,3.0,29.2,7.9,26.2,6.4,20.7,5.4,11.5,2.7,27.5,4.2,18.5,5.2,11.5,6.8,9.1,4.1,51.5,11.6,9.5,5.6,10.8,4.5,7.6,5.9,13.3,5.0,3.8,0.4,0.8945,0.7758,0.7714,0.9714,0.9582,4.3713,0.9846,0.2198,0.6945,0.789,0.956,0.9714,3.6307,0.9758,0.9824,0.9824,0.9824,0.7846,0.6923,0.9187,0.9736,0.8901,4.2593,0.9912,13.2437,1.0,0,0,0,1,1,2,0,0,0,1,1,2,1,1,0,0,1,1,0,2,7,6106,269,97,0,13,2043,380,1,3,31,32,0,13,208,91,5,13,16.6,5.7,0.0,0.8,46.0,6.7,0.0,0.1,0.7,0.7,0.0,0.8,4.7,2.0,0.1,0.3
16,Idaho,ID,16031,Cassia County,16031950500,Census Tract 9505; Cassia County; Idaho,21.664875500886,5967,598,2028,161,1889,182,1068,253,126,83,298,102,315,124,377,166,952,131,1838,306,567,170,56,58,37,71,2092,717,0,25,35,40,87,75,33,30,170,7,18.4,3.9,4.1,2.6,15.8,5.2,9.1,3.3,6.5,2.8,16.0,2.2,30.8,3.0,9.8,2.8,2.9,3.1,0.7,1.3,35.1,11.5,0.0,1.2,1.7,1.9,4.6,3.9,1.7,1.6,2.8,0.3,0.4791,0.6527,0.1824,0.6527,0.3011,2.268,0.389,0.4923,0.8374,0.244,0.3538,0.5165,2.444,0.4637,0.8901,0.8901,0.8901,0.0,0.3516,0.7714,0.3736,0.844,2.3406,0.4901,7.9427,0.5209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8242,195,91,7,8,1693,412,13,20,0,18,4,9,375,235,0,18,10.3,4.6,0.1,0.1,28.4,5.3,0.2,0.3,0.0,0.6,0.1,0.2,6.3,3.7,0.0,0.6
16,Idaho,ID,16031,Cassia County,16031950600,Census Tract 9506; Cassia County; Idaho,830.3899381969,2868,401,854,87,732,89,495,172,22,51,84,43,317,109,686,320,309,62,985,203,389,108,26,26,239,133,1044,489,1,13,124,48,34,32,21,20,82,13,17.3,5.5,1.6,3.8,11.5,5.7,19.6,5.7,23.9,9.4,10.8,2.3,34.3,4.2,13.6,3.8,3.6,3.5,8.9,4.8,36.4,16.3,0.1,1.5,14.5,5.5,4.7,4.3,2.9,2.7,2.9,0.2,0.4484,0.2132,0.0659,0.9341,0.978,2.6396,0.5253,0.1912,0.9516,0.5033,0.4418,0.967,3.0549,0.8066,0.9033,0.9033,0.9033,0.3385,0.8,0.7956,0.5538,0.8462,3.3341,0.8505,9.9319,0.833,0,0,0,1,1,2,0,1,0,0,1,2,1,1,0,0,0,0,0,0,5,2221,80,37,5,23,952,347,12,20,3,7,0,13,67,62,5,21,10.9,4.9,0.2,0.8,33.2,9.5,0.4,0.7,0.1,0.2,0.0,1.3,2.3,2.2,0.2,0.7
16,Idaho,ID,16033,Clark County,16033950100,Census Tract 9501; Clark County; Idaho,1763.144233618654,756,138,449,73,258,78,179,75,8,9,77,53,191,58,178,66,125,39,157,75,112,45,3,3,153,82,396,178,0,18,96,34,2,13,0,13,33,7,23.8,9.0,1.9,2.4,29.8,18.5,38.4,9.9,23.6,8.9,16.5,5.4,20.8,7.8,14.9,5.8,1.2,1.1,21.7,11.0,52.4,21.5,0.0,4.0,21.4,6.3,0.8,5.0,0.0,13.5,4.4,0.5,0.6725,0.2989,0.7912,0.9978,0.9736,3.734,0.8967,0.5253,0.3451,0.5846,0.1297,0.9978,2.5825,0.5516,0.9846,0.9846,0.9846,0.0,0.9341,0.2835,0.0,0.9077,2.1253,0.411,9.4264,0.7626,0,0,0,1,1,2,0,0,0,0,1,1,1,1,0,1,0,0,1,2,6,624,37,18,4,11,320,80,0,13,0,13,0,13,8,12,64,73,14.3,7.6,0.5,1.4,42.3,10.3,0.0,4.8,0.0,4.8,0.0,4.8,1.1,1.6,8.5,9.1
16,Idaho,ID,16035,Clearwater County,16035940001,Census Tract 9400.01; Clearwater County; Idaho,37.980432116616,2172,180,650,52,549,57,282,98,61,36,100,42,111,63,175,79,468,75,173,55,342,82,16,16,9,50,311,262,0,18,124,51,18,21,39,29,776,25,20.2,6.5,9.5,5.5,18.2,7.4,6.1,3.4,12.5,4.8,21.5,3.4,8.0,2.3,24.5,4.9,2.9,2.9,0.4,2.3,14.3,12.0,0.0,2.8,19.1,7.3,3.3,3.8,7.1,5.1,35.7,3.2,0.5473,0.9429,0.2879,0.4659,0.7187,2.9627,0.6703,0.7429,0.0176,0.9626,0.3538,0.4132,2.4901,0.4879,0.4132,0.4132,0.4132,0.0,0.8989,0.6791,0.8681,0.9934,3.4395,0.8791,9.3055,0.7451,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,2242,87,34,3,5,48,32,24,25,45,31,0,13,172,69,19,29,15.8,5.7,0.1,0.2,2.2,1.5,1.1,1.2,2.1,1.4,0.0,1.7,7.9,3.3,0.9,1.4
16,Idaho,ID,16035,Clearwater County,16035940002,Census Tract 9400.02; Clearwater County; Idaho,66.735370458474,3616,206,1970,95,1584,106,883,177,59,30,409,110,292,85,397,110,1008,113,624,87,745,133,58,28,33,53,544,286,105,33,436,69,23,19,96,38,33,8,24.7,4.7,3.6,1.7,25.8,6.7,10.4,2.8,11.1,2.9,27.9,3.0,17.3,2.1,20.8,3.3,3.6,1.8,1.0,1.5,15.0,7.9,5.3,1.7,22.1,3.6,1.4,1.2,6.1,2.3,0.9,0.2,0.6901,0.5824,0.6505,0.7055,0.6352,3.2637,0.7626,0.9077,0.2066,0.8747,0.4418,0.5868,3.0176,0.7934,0.444,0.444,0.444,0.7187,0.9451,0.3934,0.8132,0.6418,3.5122,0.8989,10.2375,0.8571,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,4505,324,65,0,13,246,65,52,27,50,35,1,5,180,72,15,21,20.5,4.1,0.0,1.0,6.8,1.8,1.4,0.7,1.4,1.0,0.0,0.2,5.0,1.9,0.4,0.6
16,Idaho,ID,16035,Clearwater County,16035970100,Census Tract 9701; Clearwater County; Idaho,2352.596733041038,3022,237,1953,95,1378,117,573,177,34,33,226,84,181,57,495,200,1026,146,496,113,717,133,36,32,24,55,158,338,0,18,405,120,24,24,56,36,39,9,19.0,5.7,2.8,2.7,16.4,5.9,7.4,2.3,16.4,6.1,34.0,4.6,16.4,3.2,23.7,4.1,2.6,2.3,0.8,1.9,5.2,11.2,0.0,0.9,20.7,6.1,1.8,1.7,4.1,2.6,1.3,0.3,0.5143,0.444,0.211,0.5604,0.8571,2.5868,0.5055,0.9582,0.167,0.9516,0.3165,0.5451,2.9384,0.7429,0.0505,0.0505,0.0505,0.0,0.9209,0.4703,0.6725,0.7231,2.7868,0.6593,8.3625,0.5846,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,3,2062,304,96,16,21,79,64,0,13,6,10,1,3,56,42,0,13,22.1,7.0,0.5,0.7,2.6,2.1,0.0,1.2,0.2,0.3,0.0,0.1,1.9,1.4,0.0,1.2
16,Idaho,ID,16037,Custer County,16037960200,Census Tract 9602; Custer County; Idaho,4922.174537537928,4344,0,3130,158,1808,155,895,249,31,44,450,166,301,201,601,156,1459,162,653,108,1162,215,0,18,20,83,475,117,27,28,581,169,20,25,67,49,176,16,20.8,5.8,1.7,2.4,24.9,8.9,8.7,5.9,13.9,3.6,33.6,3.7,15.0,2.5,26.9,5.0,0.0,1.0,0.5,2.0,10.9,2.7,0.9,0.9,18.6,5.4,1.1,1.4,3.7,2.7,4.1,0.4,0.5802,0.244,0.6176,0.6264,0.7846,2.8528,0.6176,0.9516,0.1055,0.989,0.0,0.4505,2.4966,0.4945,0.2418,0.2418,0.2418,0.4418,0.8901,0.3495,0.6286,0.9011,3.2111,0.8154,8.8023,0.6396,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,3,3639,180,84,6,22,169,84,1,2,34,44,0,13,245,93,20,33,10.0,4.6,0.1,0.5,3.9,1.9,0.0,0.1,0.8,1.0,0.0,0.9,5.6,2.1,0.5,0.8
16,Idaho,ID,16039,Elmore County,16039960100,Census Tract 9601; Elmore County; Idaho,2067.599715503658,3033,395,2018,215,1264,180,1037,292,45,27,306,99,315,120,344,105,856,197,506,172,600,142,27,19,91,75,720,526,19,13,276,128,33,27,48,26,119,9,35.3,8.7,3.6,2.2,24.2,7.0,13.8,4.9,11.3,3.5,28.2,5.7,16.7,4.4,19.8,4.2,2.1,1.5,3.1,2.6,23.7,17.1,0.9,0.6,13.7,6.0,2.7,2.1,3.8,1.9,3.9,0.6,0.9011,0.5824,0.567,0.8132,0.6505,3.5142,0.8462,0.9187,0.1824,0.8462,0.2637,0.8352,3.0462,0.8022,0.7077,0.7077,0.7077,0.4418,0.7714,0.6066,0.6374,0.8967,3.3539,0.8615,10.622,0.9033,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2093,246,123,16,20,553,265,4,7,39,33,0,13,106,88,2,5,19.5,8.9,0.5,0.7,18.2,7.8,0.1,0.2,1.3,1.1,0.0,1.2,3.5,2.9,0.1,0.2
16,Idaho,ID,16039,Elmore County,16039960201,Census Tract 9602.01; Elmore County; Idaho,499.267641756274,4656,636,1868,186,1788,206,1175,521,148,109,314,162,211,138,394,233,661,182,1463,410,466,141,193,117,87,97,1381,907,0,18,336,153,81,71,82,64,0,13,25.2,10.6,7.6,5.4,17.6,8.8,7.3,4.5,8.9,5.0,14.2,4.1,31.4,5.5,10.5,3.1,10.8,6.4,2.0,2.2,29.7,19.1,0.0,1.0,18.0,7.8,4.6,3.9,4.6,3.6,0.0,0.3,0.7121,0.8945,0.2571,0.5538,0.4879,2.9054,0.644,0.378,0.8593,0.2901,0.9363,0.7451,3.2088,0.8791,0.8286,0.8286,0.8286,0.0,0.8703,0.7714,0.7143,0.0,2.356,0.4967,9.2988,0.7429,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2076,58,66,2,7,1006,335,23,32,12,18,40,53,206,113,92,167,3.2,3.7,0.0,0.1,21.6,6.8,0.5,0.7,0.3,0.4,0.9,1.2,4.4,2.5,2.0,3.6
16,Idaho,ID,16039,Elmore County,16039960202,Census Tract 9602.02; Elmore County; Idaho,1.285017726564,4822,576,1508,191,1467,181,1556,560,180,138,473,177,224,141,789,380,635,186,1546,284,960,322,115,84,90,86,1082,809,0,18,36,51,4,16,94,78,0,13,33.1,11.3,11.1,7.7,32.2,11.4,7.7,4.9,17.3,7.5,13.2,3.6,32.1,4.6,21.1,6.2,7.9,5.6,2.0,1.9,22.4,16.6,0.0,1.2,2.4,3.3,0.3,1.1,6.4,5.2,0.0,0.3,0.8703,0.9736,0.8352,0.5736,0.8901,4.1428,0.9626,0.3099,0.8857,0.8835,0.8374,0.7451,3.6616,0.9824,0.6791,0.6791,0.6791,0.0,0.3956,0.222,0.822,0.0,1.4396,0.2022,9.9231,0.8308,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2114,54,47,24,28,769,322,66,54,8,14,0,13,207,134,8,17,3.7,3.3,0.5,0.6,15.9,6.4,1.4,1.1,0.2,0.3,0.0,0.8,4.3,2.7,0.2,0.3
16,Idaho,ID,16039,Elmore County,16039960300,Census Tract 9603; Elmore County; Idaho,110.98752763249,4345,472,2060,239,1810,234,1094,311,93,78,485,137,522,212,383,158,829,181,760,158,661,192,89,59,34,61,910,666,97,77,154,82,66,50,127,64,351,46,27.5,7.1,5.0,4.3,26.8,6.7,16.5,6.4,10.2,4.1,19.1,4.1,17.5,2.9,17.7,4.3,4.9,3.2,0.8,1.5,20.9,15.2,4.7,3.7,7.5,3.7,3.6,2.7,7.0,3.4,8.1,0.6,0.7648,0.7319,0.6813,0.8791,0.5758,3.6329,0.8769,0.644,0.2132,0.7626,0.5956,0.5451,2.7605,0.6527,0.6418,0.6418,0.6418,0.6923,0.6022,0.7055,0.8571,0.9385,3.7956,0.9604,10.8308,0.9143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8098,242,93,61,54,579,228,28,29,137,74,0,13,92,73,13,21,13.4,4.7,1.4,1.2,13.3,5.2,0.6,0.6,3.2,1.7,0.0,0.9,2.1,1.6,0.3,0.5
16,Idaho,ID,16039,Elmore County,16039960401,Census Tract 9604.01; Elmore County; Idaho,385.084064084814,5203,500,2337,231,2199,224,966,422,47,56,645,232,490,282,747,375,637,154,960,256,701,203,0,25,330,276,1726,778,21,38,391,168,100,80,27,40,12,3,18.6,7.9,2.2,2.6,29.3,10.1,14.3,7.9,17.3,7.9,12.2,2.9,18.5,4.2,16.2,4.4,0.0,1.1,6.8,5.7,33.2,14.6,0.9,1.6,16.7,6.9,4.5,3.6,1.2,1.8,0.2,0.1,0.4989,0.3385,0.7758,0.8308,0.8901,3.3341,0.7912,0.2571,0.2352,0.6769,0.0,0.9407,2.1099,0.3165,0.8703,0.8703,0.8703,0.4418,0.8505,0.7626,0.2769,0.4022,2.734,0.6374,9.0483,0.7077,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3457,259,117,215,152,1053,329,93,89,24,29,0,18,341,231,0,18,11.8,5.3,4.1,3.1,20.2,6.5,1.8,1.7,0.5,0.6,0.0,0.7,6.6,4.3,0.0,0.7
16,Idaho,ID,16039,Elmore County,16039960402,Census Tract 9604.02; Elmore County; Idaho,0.879274717824,3509,428,1465,173,1379,200,1079,378,133,99,437,177,417,156,401,204,412,132,899,182,666,237,66,68,182,92,1245,583,0,18,265,149,67,72,137,98,8,4,31.4,10.3,9.3,7.0,31.7,12.0,18.3,6.4,12.1,5.8,11.7,3.8,25.6,4.0,20.1,6.4,4.8,4.9,6.1,3.0,35.5,16.0,0.0,1.2,18.1,10.0,4.9,5.2,9.9,6.7,0.2,0.1,0.8308,0.9385,0.8286,0.9187,0.6879,4.2045,0.9692,0.233,0.6044,0.8549,0.5802,0.9253,3.1978,0.8703,0.8923,0.8923,0.8923,0.0,0.8747,0.8176,0.9231,0.4022,3.0176,0.7319,11.3122,0.9516,0,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,4,2850,190,117,37,45,569,232,477,152,3,2,21,27,138,78,0,13,13.8,8.1,1.1,1.3,16.2,6.1,13.6,4.6,0.1,0.1,0.6,0.8,3.9,2.1,0.0,1.1
16,Idaho,ID,16039,Elmore County,16039960500,Census Tract 9605; Elmore County; Idaho,9.97423667283,3184,356,863,161,853,163,492,185,44,34,295,91,3,9,44,32,0,13,866,182,91,51,37,26,3,50,1312,498,0,18,6,8,4,14,3,5,745,9,20.2,7.0,9.5,7.5,34.6,8.4,0.2,0.7,2.6,1.9,0.0,1.2,27.2,3.9,5.4,2.9,4.4,2.9,0.1,1.8,41.2,14.9,0.0,2.1,0.7,1.0,0.5,1.6,0.4,0.6,23.4,2.6,0.5473,0.9429,0.8769,0.0286,0.0593,2.455,0.4571,0.0,0.6791,0.0264,0.5253,0.2901,1.5209,0.1011,0.9385,0.9385,0.9385,0.0,0.2813,0.2374,0.1538,0.9846,1.6571,0.2593,6.5715,0.3209,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,5037,24,39,289,139,611,219,143,78,0,13,44,42,215,79,10,11,2.8,4.4,9.1,4.1,19.2,6.8,4.5,2.4,0.0,1.2,1.4,1.3,6.8,2.5,0.3,0.4
