ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
11,District of Columbia,DC,11001,District of Columbia,11001001301,Census Tract 13.01; District of Columbia; District of Columbia,1.102514647102,4041,524,2138,285,2080,296,478,246,176,120,595,303,19,28,115,179,862,310,565,180,272,146,47,43,6,55,1454,659,1676,279,0,14,0,19,687,299,61,3,12.1,6.0,7.4,5.0,28.6,14.0,0.6,0.9,2.9,4.4,21.3,7.1,14.0,3.9,6.8,3.5,2.3,2.0,0.2,1.4,36.0,15.6,78.4,7.8,0.0,2.1,0.0,0.9,33.0,11.8,1.5,0.2,0.3854,0.6049,0.6059,0.122,0.5415,2.2597,0.4729,0.8634,0.3756,0.278,0.3695,0.2976,2.1841,0.3498,0.2439,0.2439,0.2439,0.8325,0.0,0.0,0.4729,0.5756,1.881,0.4384,6.5687,0.4138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,229,255,757,328,326,220,79,74,0,14,0,14,245,160,47,47,11.0,11.4,18.7,7.7,8.1,4.9,2.0,1.9,0.0,1.1,0.0,1.1,6.1,3.9,1.2,1.1
11,District of Columbia,DC,11001,District of Columbia,11001001303,Census Tract 13.03; District of Columbia; District of Columbia,0.34346900326199997,3580,467,2329,226,2279,226,579,293,82,97,554,230,68,82,47,66,770,195,155,128,399,239,39,64,0,56,972,599,2033,262,0,14,55,65,708,214,0,14,16.2,7.9,3.3,3.9,24.3,9.8,2.3,2.8,1.3,1.9,21.5,5.5,4.3,3.3,11.2,6.8,1.7,2.8,0.0,1.6,27.2,16.4,87.3,7.4,0.0,1.9,2.4,2.8,31.1,8.7,0.0,0.4,0.5317,0.3317,0.4926,0.278,0.2537,1.8877,0.3547,0.8732,0.1366,0.6098,0.3153,0.0,1.9349,0.2808,0.1024,0.1024,0.1024,0.8818,0.0,0.4877,0.4433,0.0,1.8128,0.3842,5.7378,0.2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,56,61,442,275,260,185,155,192,0,14,0,14,66,89,49,73,2.5,2.7,12.3,7.1,7.3,4.9,4.3,5.3,0.0,1.2,0.0,1.2,1.8,2.5,1.4,2.1
11,District of Columbia,DC,11001,District of Columbia,11001001304,Census Tract 13.04; District of Columbia; District of Columbia,0.27303395981,4172,623,3015,414,2796,384,269,193,124,98,653,238,32,52,49,84,658,253,168,39,405,254,20,34,0,56,1359,775,2655,422,0,14,54,86,710,235,4,2,6.4,4.5,3.9,3.2,23.4,7.9,0.8,1.3,1.2,2.0,15.8,6.4,4.0,1.1,9.7,5.3,0.7,1.2,0.0,1.3,32.6,17.9,88.1,7.0,0.0,1.5,1.9,3.1,25.4,8.5,0.1,0.0,0.1561,0.4,0.4778,0.1512,0.2341,1.4192,0.2118,0.7122,0.1317,0.4976,0.1921,0.0,1.5336,0.1921,0.2146,0.2146,0.2146,0.8916,0.0,0.4581,0.3202,0.2049,1.8748,0.4236,5.0422,0.1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302,153,86,207,193,628,228,196,163,0,14,0,14,328,239,0,14,5.5,3.2,5.0,4.5,15.1,5.5,4.7,4.1,0.0,1.1,0.0,1.1,7.9,5.1,0.0,1.1
11,District of Columbia,DC,11001,District of Columbia,11001001401,Census Tract 14.01; District of Columbia; District of Columbia,0.30428505569,3326,471,1393,130,1329,137,121,65,55,46,188,72,28,24,32,33,583,66,872,180,144,78,9,20,54,73,1303,512,554,97,0,14,54,52,260,107,6,2,3.6,1.9,2.9,2.5,14.1,5.2,1.2,1.1,1.0,1.0,17.5,3.2,26.2,2.9,4.3,2.3,0.7,1.5,1.8,2.4,39.2,14.4,39.8,5.9,0.0,3.2,4.1,3.9,19.6,7.6,0.2,0.1,0.0488,0.2927,0.2266,0.1854,0.1902,0.9437,0.1084,0.7659,0.8195,0.0976,0.1921,0.6927,2.5678,0.4975,0.2976,0.2976,0.2976,0.4631,0.0,0.7094,0.202,0.2439,1.6184,0.3054,5.4275,0.2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,15,16,170,113,562,262,492,399,0,14,0,14,67,63,12,13,1.1,1.2,5.1,3.5,16.9,7.2,14.8,10.7,0.0,1.3,0.0,1.3,2.0,1.9,0.4,0.4
11,District of Columbia,DC,11001,District of Columbia,11001001402,Census Tract 14.02; District of Columbia; District of Columbia,0.345641985318,3472,461,1677,169,1573,188,194,86,25,28,179,69,86,63,2,3,988,161,888,239,343,93,104,85,33,65,1455,607,759,147,0,14,0,19,301,112,48,3,5.7,2.4,1.4,1.5,11.4,4.2,3.5,2.6,0.1,0.1,28.5,4.8,25.6,4.5,10.1,2.9,6.6,5.3,1.0,2.0,41.9,16.6,45.2,7.5,0.0,2.6,0.0,1.2,19.1,6.6,1.4,0.2,0.1317,0.1317,0.1182,0.3902,0.0732,0.845,0.0837,0.961,0.8,0.522,0.6355,0.5512,3.4697,0.8966,0.3171,0.3171,0.3171,0.5567,0.0,0.0,0.1872,0.5512,1.2951,0.1724,5.9269,0.3005,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1819,228,93,374,129,608,238,113,66,0,14,14,24,243,111,103,148,14.5,5.7,10.8,3.9,17.5,6.4,3.3,1.9,0.0,1.3,0.4,0.7,7.0,3.2,3.0,4.1
11,District of Columbia,DC,11001,District of Columbia,11001001500,Census Tract 15; District of Columbia; District of Columbia,1.808777444828,5804,803,2142,307,2005,288,72,59,47,42,82,52,314,266,53,87,1396,337,1592,388,264,161,27,37,0,80,1853,1139,92,72,0,20,0,28,58,51,188,7,1.3,1.0,1.6,1.5,4.1,2.5,7.9,6.4,0.9,1.6,24.1,5.2,27.4,5.4,4.7,2.7,1.3,1.8,0.0,1.5,31.9,19.1,4.3,3.3,0.0,2.1,0.0,1.4,2.9,2.6,3.2,0.5,0.0049,0.1561,0.0099,0.6439,0.1805,0.9953,0.1182,0.9268,0.839,0.1073,0.2562,0.0,2.1293,0.3251,0.2,0.2,0.2,0.0542,0.0,0.0,0.0345,0.7561,0.8448,0.0542,4.1694,0.1133,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4356,163,147,725,260,867,612,63,67,14,24,0,20,184,150,0,20,8.1,7.3,12.5,4.8,14.9,10.0,1.1,1.2,0.2,0.4,0.0,0.8,3.2,2.7,0.0,0.8
11,District of Columbia,DC,11001,District of Columbia,11001001600,Census Tract 16; District of Columbia; District of Columbia,1.02996183418,4477,518,1781,191,1645,202,251,120,63,46,202,124,140,78,38,47,1092,204,1107,201,468,173,69,73,32,60,3488,546,0,19,0,14,13,23,50,55,64,7,5.7,2.6,2.6,1.8,12.3,7.4,4.5,2.5,0.8,1.0,24.4,5.1,24.7,3.4,10.5,3.9,4.2,4.4,0.8,1.4,77.9,8.2,0.0,1.1,0.0,2.5,0.8,1.4,3.0,3.3,1.4,0.2,0.1317,0.2683,0.1527,0.439,0.1561,1.1478,0.1626,0.9366,0.7463,0.5561,0.532,0.4683,3.2393,0.7882,0.6585,0.6585,0.6585,0.0,0.0,0.2512,0.0394,0.5512,0.8418,0.0493,5.8874,0.2857,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6224,110,78,2839,489,333,142,46,43,0,14,0,14,217,110,53,84,6.7,4.7,63.4,5.9,7.4,3.2,1.0,1.0,0.0,1.0,0.0,1.0,4.8,2.2,1.2,1.9
11,District of Columbia,DC,11001,District of Columbia,11001001702,Census Tract 17.02; District of Columbia; District of Columbia,0.36266367809,3285,455,1821,197,1646,190,184,79,165,104,405,179,114,70,81,63,465,82,590,197,222,91,29,31,15,60,1970,545,935,235,0,14,61,47,325,93,48,8,5.6,2.3,7.7,4.5,24.6,10.5,4.6,2.9,2.5,2.0,14.2,2.9,18.0,4.3,6.8,3.0,1.8,1.9,0.5,1.9,60.0,14.4,51.4,11.6,0.0,2.4,3.8,2.8,19.7,5.6,1.5,0.1,0.1268,0.6293,0.5123,0.4488,0.4634,2.1806,0.4483,0.6683,0.5268,0.278,0.33,0.4,2.2031,0.3645,0.5122,0.5122,0.5122,0.5961,0.0,0.6749,0.2069,0.5756,2.0535,0.5517,6.9494,0.4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3376,121,80,1358,264,277,170,58,52,0,14,0,14,168,123,109,128,7.4,4.9,41.3,8.1,8.4,4.5,1.8,1.6,0.0,1.4,0.0,1.4,5.1,3.8,3.3,3.7
11,District of Columbia,DC,11001,District of Columbia,11001001803,Census Tract 18.03; District of Columbia; District of Columbia,0.438723455478,4218,645,1829,196,1681,207,832,395,184,123,532,196,462,179,561,335,524,144,1131,299,594,298,194,116,708,286,3785,683,1368,258,0,14,241,116,679,214,3,3,19.7,8.9,8.4,5.4,31.6,11.0,16.5,6.6,13.3,7.3,12.4,3.9,26.8,4.5,14.1,6.5,11.5,6.8,17.7,6.6,89.7,8.6,74.8,11.6,0.0,2.4,14.4,6.7,40.4,10.8,0.1,0.1,0.6,0.6439,0.6946,0.9073,0.9902,3.836,0.8276,0.5659,0.8341,0.761,0.8128,0.9951,3.9689,0.9852,0.7171,0.7171,0.7171,0.803,0.0,0.9803,0.6256,0.2049,2.6138,0.803,11.1358,0.9557,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,4,1355,515,159,2317,497,1376,533,6,12,0,14,0,14,40,51,46,57,30.6,9.5,54.9,9.3,32.6,10.2,0.1,0.3,0.0,1.1,0.0,1.1,0.9,1.2,1.1,1.4
11,District of Columbia,DC,11001,District of Columbia,11001001804,Census Tract 18.04; District of Columbia; District of Columbia,0.23233880901,5166,779,2293,221,2088,286,1633,755,330,264,1088,355,520,223,249,161,654,234,1609,439,736,338,261,165,754,305,4947,786,1243,308,0,20,228,143,596,237,34,5,31.6,13.8,11.5,8.3,52.1,15.4,15.0,6.4,4.8,3.0,12.7,4.5,31.1,5.8,14.2,6.4,12.5,7.7,15.4,5.8,95.8,4.8,54.2,12.4,0.0,1.9,10.9,6.7,28.5,10.3,0.7,0.1,0.761,0.761,0.931,0.8585,0.7756,4.0871,0.8966,0.5854,0.9024,0.7707,0.8227,0.9902,4.0714,0.9951,0.8146,0.8146,0.8146,0.6305,0.0,0.9113,0.3842,0.4049,2.3309,0.6995,11.304,0.9655,0,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,1,0,0,1,4,2587,583,361,2562,635,2031,887,0,20,0,20,0,20,122,136,232,273,27.9,15.2,49.6,13.4,39.3,13.8,0.0,0.9,0.0,0.9,0.0,0.9,2.4,2.6,4.5,5.3
11,District of Columbia,DC,11001,District of Columbia,11001001901,Census Tract 19.01; District of Columbia; District of Columbia,0.297029813008,4628,877,1801,376,1654,350,1096,971,163,117,502,369,221,160,102,104,766,362,1379,470,270,102,113,73,215,151,3808,910,84,63,34,55,32,38,273,114,20,3,23.7,20.5,6.6,4.8,30.4,21.4,7.6,5.5,2.2,2.2,16.6,6.8,29.8,5.2,5.8,2.3,6.8,4.2,5.0,3.3,82.3,12.0,4.7,3.4,1.9,3.1,2.0,2.3,16.5,7.6,0.4,0.1,0.6683,0.561,0.6601,0.6244,0.4341,2.9479,0.6355,0.7463,0.8683,0.1707,0.6502,0.8683,3.3038,0.8079,0.678,0.678,0.678,0.064,0.9704,0.468,0.1626,0.3122,1.9772,0.5172,8.9069,0.6897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4152,335,335,2858,838,805,346,22,22,0,14,0,14,112,54,11,17,20.3,16.8,61.8,9.8,17.4,7.3,0.5,0.5,0.0,1.0,0.0,1.0,2.4,1.2,0.2,0.4
11,District of Columbia,DC,11001,District of Columbia,11001001902,Census Tract 19.02; District of Columbia; District of Columbia,0.338745045292,2273,319,906,85,852,92,303,202,88,49,137,61,79,40,53,39,342,76,516,105,210,84,70,49,55,57,1729,361,70,44,0,14,3,16,108,58,17,7,13.4,8.7,7.4,4.0,16.1,6.9,5.0,2.6,2.3,1.7,15.0,2.8,22.7,3.3,9.2,3.6,8.2,5.7,2.6,2.7,76.1,11.8,7.7,4.8,0.0,4.8,0.4,1.9,12.7,6.7,0.7,0.3,0.4439,0.6049,0.2857,0.4732,0.4488,2.2565,0.468,0.6878,0.6878,0.439,0.6897,0.7805,3.2848,0.803,0.6341,0.6341,0.6341,0.1084,0.0,0.1823,0.0788,0.4049,0.7744,0.0443,6.9498,0.4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352,78,52,1253,285,261,143,52,44,0,14,0,14,163,90,0,14,9.2,6.2,55.1,8.8,11.5,6.2,2.3,2.0,0.0,2.0,0.0,2.0,7.2,4.0,0.0,2.0
11,District of Columbia,DC,11001,District of Columbia,11001002001,Census Tract 20.01; District of Columbia; District of Columbia,0.244296001848,3440,798,1237,245,1170,244,1406,751,41,36,532,208,908,440,135,105,273,103,1054,402,654,249,78,65,599,313,3180,805,826,281,0,14,390,239,381,150,110,8,40.9,19.7,2.4,2.2,45.5,15.0,40.4,12.6,3.9,3.1,7.9,3.1,30.6,6.9,19.0,5.6,6.6,5.4,19.3,8.8,92.4,9.4,66.8,18.5,0.0,3.6,33.4,19.2,32.6,12.1,3.2,0.8,0.8634,0.2341,0.8916,1.0,0.6878,3.6769,0.7783,0.2683,0.8878,0.8878,0.6355,1.0,3.6794,0.9557,0.761,0.761,0.761,0.7291,0.0,1.0,0.468,0.7561,2.9532,0.8916,11.0705,0.9458,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1984,174,202,1492,410,1439,742,157,129,0,14,0,14,92,74,0,14,14.9,15.0,43.4,11.4,41.8,14.2,4.6,3.8,0.0,1.3,0.0,1.3,2.7,2.3,0.0,1.3
11,District of Columbia,DC,11001,District of Columbia,11001002002,Census Tract 20.02; District of Columbia; District of Columbia,0.327945772352,4392,629,1645,315,1527,293,531,261,138,83,203,97,83,88,51,47,496,113,1012,282,315,115,118,82,151,195,3033,726,249,107,0,14,12,24,204,107,86,20,12.4,5.8,5.3,3.1,13.3,5.8,2.8,3.0,1.2,1.1,11.3,3.0,23.0,5.1,7.2,2.7,7.7,5.2,3.7,4.7,69.1,13.2,15.1,5.8,0.0,2.7,0.8,1.6,13.4,7.2,2.0,0.4,0.4049,0.5024,0.1823,0.3122,0.2341,1.6359,0.2709,0.5171,0.7024,0.3171,0.6749,0.8341,3.0456,0.6946,0.5659,0.5659,0.5659,0.1823,0.0,0.2512,0.0985,0.6488,1.1808,0.1429,6.4282,0.3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2393,100,68,1882,386,779,526,54,42,0,14,0,14,318,234,0,14,6.5,4.7,42.9,7.6,17.7,10.7,1.2,1.0,0.0,1.0,0.0,1.0,7.2,5.5,0.0,1.0
11,District of Columbia,DC,11001,District of Columbia,11001002101,Census Tract 21.01; District of Columbia; District of Columbia,0.232044213184,6019,1180,2556,321,2458,329,839,595,27,37,723,303,442,347,340,179,629,232,1818,602,568,243,315,333,310,144,5345,1207,1092,363,0,20,174,122,694,224,12,3,13.9,9.5,0.8,1.1,29.4,11.7,11.5,8.3,5.6,2.8,10.5,4.6,30.2,5.0,9.4,4.7,12.8,13.4,5.7,2.3,88.8,10.0,42.7,13.2,0.0,1.7,7.1,4.9,28.2,8.7,0.2,0.0,0.4537,0.0537,0.6256,0.7561,0.8341,2.7232,0.5862,0.4439,0.878,0.4732,0.8325,0.8927,3.5203,0.9064,0.7122,0.7122,0.7122,0.532,0.0,0.8424,0.3793,0.2439,1.9976,0.5271,8.9533,0.6995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3684,320,188,3421,708,1736,1304,33,67,0,20,0,20,141,117,14,35,13.0,7.2,56.8,15.8,28.8,17.3,0.5,1.1,0.0,0.7,0.0,0.7,2.3,1.8,0.2,0.6
11,District of Columbia,DC,11001,District of Columbia,11001002102,Census Tract 21.02; District of Columbia; District of Columbia,0.28030039945,4768,673,2537,331,2254,337,1042,385,239,156,577,185,206,165,265,170,651,215,894,317,545,168,75,54,151,167,4154,713,709,234,0,14,75,71,488,214,55,6,22.0,7.5,8.5,5.4,25.6,7.3,5.6,4.2,5.6,3.4,13.7,4.3,18.8,5.5,11.5,3.1,3.3,2.3,3.4,3.8,87.1,8.5,27.9,8.5,0.0,1.8,3.3,3.1,21.7,8.9,1.2,0.2,0.639,0.6488,0.532,0.5073,0.8341,3.1612,0.6601,0.6439,0.5561,0.6244,0.4729,0.8244,3.1217,0.7438,0.6927,0.6927,0.6927,0.3399,0.0,0.6158,0.2315,0.522,1.7092,0.3399,8.6848,0.6601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898,261,96,2749,519,1017,575,92,76,18,26,0,14,263,146,15,29,11.6,4.6,57.7,10.1,21.3,10.1,1.9,1.7,0.4,0.6,0.0,0.9,5.5,3.1,0.3,0.6
11,District of Columbia,DC,11001,District of Columbia,11001002201,Census Tract 22.01; District of Columbia; District of Columbia,0.160299125646,3465,680,1096,99,1022,103,334,218,171,91,93,61,332,183,126,106,427,84,862,350,310,100,9,19,146,113,2455,715,65,46,0,14,36,55,136,53,15,3,10.1,6.4,9.5,4.7,9.1,5.9,14.4,6.6,3.6,2.8,12.3,2.3,24.9,5.9,9.0,3.1,0.9,1.9,4.5,3.4,70.9,15.2,5.9,4.2,0.0,4.0,3.5,5.4,13.3,5.2,0.4,0.0,0.3073,0.6829,0.0837,0.839,0.6439,2.5568,0.5419,0.5512,0.7707,0.4244,0.2069,0.8585,2.8117,0.5764,0.6,0.6,0.6,0.0887,0.0,0.6355,0.0887,0.3122,1.1251,0.1232,7.0936,0.4877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,136,66,1264,231,854,576,76,59,11,19,0,14,240,260,10,16,13.3,6.3,36.5,8.4,24.6,13.6,2.2,1.7,0.3,0.6,0.0,1.3,6.9,6.8,0.3,0.5
11,District of Columbia,DC,11001,District of Columbia,11001002202,Census Tract 22.02; District of Columbia; District of Columbia,0.26984475729,3232,689,1471,201,1273,224,667,579,140,92,478,197,228,91,147,114,340,91,855,446,425,170,125,138,165,98,2364,775,220,89,0,14,107,127,278,161,20,3,20.6,17.4,8.1,5.7,37.5,14.0,11.8,5.0,4.5,3.5,10.5,3.4,26.5,9.6,13.1,5.8,9.8,10.7,5.9,3.3,73.1,18.2,14.9,5.7,0.0,3.0,8.4,9.9,21.8,11.9,0.6,0.2,0.6341,0.639,0.7931,0.7756,0.7561,3.5979,0.7734,0.4439,0.8244,0.6976,0.7537,0.8976,3.6172,0.9409,0.6146,0.6146,0.6146,0.1773,0.0,0.867,0.2365,0.3756,1.6564,0.3251,9.4861,0.7537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555,133,83,1732,609,549,219,5,10,10,16,0,14,52,43,16,24,10.4,6.4,53.6,11.9,17.0,7.0,0.2,0.3,0.3,0.5,0.0,1.4,1.6,1.4,0.5,0.8
11,District of Columbia,DC,11001,District of Columbia,11001002301,Census Tract 23.01; District of Columbia; District of Columbia,0.157405677258,3233,560,1366,173,1246,181,511,289,220,120,269,126,159,79,68,70,350,117,731,268,200,82,85,80,95,97,2499,594,156,104,0,14,43,41,140,80,14,3,15.8,8.5,10.7,5.9,21.6,9.6,7.1,3.4,2.1,2.3,10.8,3.4,22.6,6.2,6.2,2.8,6.8,6.3,3.2,3.3,77.3,12.6,11.4,7.5,0.0,3.2,3.4,3.3,11.2,6.2,0.4,0.1,0.5171,0.7366,0.4384,0.5707,0.4098,2.6726,0.5567,0.4878,0.678,0.2,0.6502,0.8146,2.8306,0.5911,0.6537,0.6537,0.6537,0.1379,0.0,0.6207,0.064,0.3122,1.1348,0.1281,7.2917,0.5123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,190,110,1743,458,586,250,66,78,0,14,0,14,89,54,15,19,15.2,8.3,53.9,9.1,18.1,6.6,2.0,2.4,0.0,1.4,0.0,1.4,2.8,1.8,0.5,0.6
11,District of Columbia,DC,11001,District of Columbia,11001002302,Census Tract 23.02; District of Columbia; District of Columbia,0.776421778248,1602,207,1165,201,866,178,243,103,39,39,267,108,46,32,7,10,588,186,192,26,289,116,48,36,7,55,1026,288,917,214,0,14,11,22,483,180,158,18,16.5,6.6,5.8,5.7,30.8,10.7,3.8,2.6,0.5,0.7,36.7,9.4,12.0,2.1,19.6,7.5,5.6,4.0,0.4,3.5,64.0,16.0,78.8,12.4,0.0,3.8,1.3,2.5,55.8,12.6,9.9,1.7,0.5463,0.5171,0.6749,0.4098,0.1171,2.2652,0.4778,0.9951,0.3268,0.8927,0.6059,0.3512,3.1717,0.7586,0.5317,0.5317,0.5317,0.8424,0.0,0.3744,0.8916,0.9073,3.0157,0.9163,8.9843,0.7143,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,22706,333,152,817,203,91,91,59,74,0,14,0,14,59,43,0,14,38.5,13.6,51.0,12.7,5.7,5.5,3.7,4.5,0.0,2.8,0.0,2.8,3.7,2.7,0.0,2.8
11,District of Columbia,DC,11001,District of Columbia,11001002400,Census Tract 24; District of Columbia; District of Columbia,0.214830241616,3857,481,1613,160,1504,180,410,206,107,74,279,107,434,360,208,223,457,129,578,192,290,127,110,110,372,290,2678,529,313,118,0,14,121,89,247,101,83,6,10.7,5.2,4.5,2.9,18.6,6.8,13.7,10.2,5.4,5.5,11.8,3.2,15.0,4.9,7.6,3.5,7.4,7.3,10.2,7.8,69.4,10.6,19.4,7.1,0.0,2.7,8.1,5.8,16.4,7.1,2.2,0.3,0.3366,0.439,0.3645,0.8146,0.8146,2.7693,0.6158,0.5366,0.4098,0.3415,0.67,0.9659,2.9238,0.6355,0.5756,0.5756,0.5756,0.2315,0.0,0.8621,0.1576,0.6878,1.939,0.468,8.2077,0.6207,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3516,65,40,1408,283,986,393,131,72,0,14,0,14,129,98,24,37,4.3,2.7,36.5,6.6,25.6,8.4,3.4,1.8,0.0,1.2,0.0,1.2,3.3,2.5,0.6,1.0
11,District of Columbia,DC,11001,District of Columbia,11001002501,Census Tract 25.01; District of Columbia; District of Columbia,0.20983099292,2981,746,1096,265,1046,270,152,63,101,79,78,59,74,57,1,2,334,81,765,262,178,85,32,41,124,174,1902,807,364,269,0,14,187,259,105,47,59,8,5.1,1.7,6.5,5.3,7.5,5.3,3.4,2.8,0.0,0.1,11.2,4.0,25.7,4.2,6.0,3.4,3.1,3.8,4.6,6.4,63.8,21.9,33.2,23.2,0.0,4.0,17.9,24.3,10.0,5.3,2.0,0.6,0.1122,0.5512,0.0591,0.3805,0.0,1.103,0.1478,0.5073,0.8098,0.1854,0.4581,0.8634,2.824,0.5862,0.5268,0.5268,0.5268,0.399,0.0,0.9901,0.0493,0.6488,2.0872,0.5764,6.541,0.4039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3930,101,56,1084,271,561,559,37,41,0,14,13,21,207,185,0,14,9.7,6.2,36.4,11.9,18.8,14.7,1.2,1.4,0.0,1.5,0.4,0.7,6.9,6.3,0.0,1.5
11,District of Columbia,DC,11001,District of Columbia,11001002503,Census Tract 25.03; District of Columbia; District of Columbia,0.11278232471,2743,657,1798,532,1565,570,179,94,537,551,585,539,137,139,138,171,201,85,225,139,296,130,54,55,57,85,1881,697,1176,539,0,14,37,49,713,563,62,4,6.5,3.1,24.6,20.7,37.4,31.6,5.7,5.6,5.0,6.1,7.3,3.0,8.2,5.0,10.8,5.0,3.5,3.3,2.2,3.2,68.6,19.4,65.4,22.9,0.0,2.5,2.4,3.0,45.6,22.7,2.3,0.6,0.1659,0.9463,0.7833,0.5171,0.7902,3.2028,0.6798,0.2488,0.1951,0.5805,0.4975,0.7463,2.2682,0.3892,0.561,0.561,0.561,0.6995,0.0,0.4877,0.7241,0.7024,2.6137,0.798,8.6457,0.6453,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2681,68,67,1100,577,567,235,120,110,0,14,0,14,94,97,0,14,4.3,3.9,40.1,14.6,20.7,8.4,4.4,3.9,0.0,1.6,0.0,1.6,3.4,3.5,0.0,1.6
