ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
38,North Dakota,ND,38017,Cass County,38017040507,Census Tract 405.07; Cass County; North Dakota,1.925082178084,4110,956,1230,337,1230,337,192,207,0,10,68,83,5,18,154,189,327,290,1394,435,291,294,0,14,0,40,440,1258,11,23,0,10,0,14,0,10,1,3,4.7,4.9,0.0,1.0,5.5,6.6,0.2,0.8,3.7,4.7,8.0,6.5,33.9,7.4,7.1,6.6,0.0,1.1,0.0,1.0,10.7,30.5,0.9,1.9,0.0,2.0,0.0,1.1,0.0,2.0,0.0,0.1,0.0441,0.0,0.0,0.0176,0.2247,0.2864,0.0044,0.1101,0.9339,0.0969,0.0,0.0,1.1409,0.0308,0.4405,0.4405,0.4405,0.2335,0.0,0.0,0.0,0.0,0.2335,0.0,2.1013,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2582,11,21,0,10,301,343,93,157,14,31,0,10,32,49,0,10,0.9,1.7,0.0,0.6,7.3,7.8,2.3,3.8,0.3,0.8,0.0,0.6,0.8,1.1,0.0,0.6
38,North Dakota,ND,38017,Cass County,38017040508,Census Tract 405.08; Cass County; North Dakota,1.75791661447,5833,879,2050,213,2050,213,54,70,19,33,224,190,35,53,620,409,294,89,2222,611,117,121,38,46,25,74,614,1239,955,291,0,15,144,164,59,89,27,3,0.9,1.2,0.6,1.0,10.9,9.2,1.1,1.8,10.7,6.0,5.0,1.9,38.1,5.8,2.0,2.1,1.8,2.2,0.5,1.5,10.5,21.2,46.6,13.3,0.0,1.2,7.1,8.0,2.9,4.4,0.5,0.1,0.0044,0.1145,0.1366,0.0396,0.8106,1.1057,0.0881,0.0529,0.9648,0.0,0.185,0.652,1.8547,0.207,0.4273,0.4273,0.4273,0.8899,0.0,0.9339,0.4141,0.3128,2.5507,0.5727,5.9384,0.185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,6250,92,105,0,15,44,45,330,211,0,15,0,15,240,176,0,15,4.5,5.2,0.0,0.4,0.8,0.8,5.7,3.6,0.0,0.4,0.0,0.4,4.1,3.0,0.0,0.4
38,North Dakota,ND,38017,Cass County,38017040509,Census Tract 405.09; Cass County; North Dakota,25.8623474864,5822,1279,1955,364,1914,363,500,607,32,54,143,141,0,15,21,36,277,280,1898,652,374,376,0,21,312,221,732,1804,214,152,0,15,0,21,34,65,0,15,8.7,10.4,0.9,1.5,7.5,7.2,0.0,0.7,0.4,0.6,4.8,4.9,32.6,5.8,6.4,5.4,0.0,1.1,5.8,3.8,12.6,30.9,10.9,7.5,0.0,1.3,0.0,1.1,1.8,3.4,0.0,0.3,0.141,0.1762,0.0176,0.0,0.0088,0.3436,0.0088,0.0485,0.9163,0.0661,0.0,0.9956,2.0265,0.2996,0.5154,0.5154,0.5154,0.5727,0.0,0.0,0.2643,0.0,0.837,0.0176,3.7225,0.022,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,2,4967,45,64,57,92,56,59,484,381,0,15,0,15,135,94,0,15,2.4,3.4,1.0,1.6,1.0,1.1,8.3,6.6,0.0,0.4,0.0,0.4,2.3,1.7,0.0,0.4
38,North Dakota,ND,38017,Cass County,38017040600,Census Tract 406; Cass County; North Dakota,254.170840808052,3338,411,1181,124,1135,119,223,133,27,20,135,53,72,48,150,79,360,68,1082,169,263,115,79,44,13,45,130,565,2,3,73,52,8,12,10,9,0,10,6.7,3.9,1.6,1.2,11.9,4.5,3.4,2.2,4.5,2.2,10.8,2.0,32.4,2.5,7.9,3.3,7.0,3.8,0.4,1.4,3.9,16.9,0.2,0.3,6.2,4.0,0.7,1.1,0.9,0.8,0.0,0.3,0.0881,0.3216,0.1894,0.1674,0.3436,1.1101,0.0925,0.1894,0.9075,0.1586,0.7665,0.6035,2.6255,0.6167,0.0617,0.0617,0.0617,0.1498,0.5639,0.3921,0.1674,0.0,1.2732,0.0793,5.0705,0.1057,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2075,89,29,0,10,86,73,0,10,13,22,0,10,29,17,2,4,7.8,2.4,0.0,0.7,2.6,2.1,0.0,0.7,0.4,0.6,0.0,0.7,0.9,0.5,0.1,0.1
38,North Dakota,ND,38017,Cass County,38017040700,Census Tract 407; Cass County; North Dakota,2.034841710236,6239,798,3559,434,3489,451,1312,563,14,24,1022,385,112,100,383,364,716,205,678,232,460,186,140,144,0,60,1544,1156,3152,414,0,15,26,45,141,121,140,7,21.5,8.8,0.3,0.6,29.3,10.4,2.8,2.5,6.4,6.2,11.5,3.6,10.9,3.6,7.7,3.3,4.0,4.1,0.0,1.0,24.7,18.3,88.5,4.3,0.0,0.7,0.7,1.3,4.0,3.5,2.2,0.3,0.6872,0.0749,0.837,0.141,0.533,2.2731,0.4097,0.2203,0.0264,0.1366,0.4802,0.0,0.8635,0.0132,0.8502,0.8502,0.8502,0.9912,0.0,0.3921,0.5419,0.5551,2.4803,0.5419,6.4671,0.2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5108,990,366,876,452,173,162,83,89,58,64,0,15,324,238,30,49,28.4,9.4,14.0,7.4,2.8,2.6,1.3,1.4,0.9,1.0,0.0,0.4,5.2,3.6,0.5,0.8
38,North Dakota,ND,38017,Cass County,38017040800,Census Tract 408; Cass County; North Dakota,124.47549134785,5201,403,1887,138,1785,141,240,136,79,71,132,65,126,50,365,171,391,81,1496,231,235,51,22,17,17,62,611,586,0,21,32,24,6,8,13,14,0,15,4.6,2.6,2.5,2.1,7.4,3.6,3.7,1.5,7.0,3.2,7.5,1.5,28.8,3.2,4.5,1.0,1.3,0.9,0.4,1.3,11.7,11.2,0.0,1.1,1.7,1.3,0.3,0.4,0.7,0.8,0.0,0.3,0.0396,0.5198,0.0088,0.2026,0.5903,1.3611,0.1233,0.1013,0.8546,0.0264,0.1233,0.6035,1.7091,0.1498,0.4802,0.4802,0.4802,0.0,0.3172,0.2731,0.1057,0.0,0.696,0.0132,4.2464,0.0441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4929,73,39,45,42,259,185,33,34,48,59,0,15,226,94,0,15,4.1,2.3,0.9,0.8,5.0,3.6,0.6,0.7,0.9,1.1,0.0,0.5,4.3,1.8,0.0,0.5
38,North Dakota,ND,38019,Cavalier County,38019950900,Census Tract 9509; Cavalier County; North Dakota,5.976574016724,1709,176,965,73,722,96,258,93,0,10,137,58,99,46,93,61,499,76,419,86,194,61,47,24,1,38,87,229,102,55,0,10,0,14,57,40,72,12,15.8,5.4,0.0,3.2,19.0,7.6,8.2,3.6,5.7,3.7,29.2,4.0,24.5,3.6,11.9,3.5,6.6,3.2,0.1,2.5,5.1,13.4,10.5,5.6,0.0,2.6,0.0,1.9,7.9,5.3,4.2,0.6,0.4758,0.0,0.5595,0.652,0.4626,2.1499,0.3568,0.9559,0.6035,0.533,0.7445,0.3965,3.2334,0.8855,0.1322,0.1322,0.1322,0.5595,0.0,0.0,0.7885,0.7797,2.1277,0.3392,7.6432,0.4934,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2229,122,50,0,10,1,3,0,10,34,40,0,10,52,41,0,10,16.9,6.6,0.0,1.4,0.1,0.2,0.0,1.4,2.0,2.3,0.0,1.4,3.0,2.3,0.0,1.4
38,North Dakota,ND,38019,Cavalier County,38019951100,Census Tract 9511; Cavalier County; North Dakota,1483.148006096458,1982,176,1149,74,797,94,296,89,15,17,143,58,79,28,117,59,542,81,412,69,188,62,15,11,24,50,169,228,5,12,73,35,0,14,13,10,34,6,15.2,4.4,1.6,1.8,17.9,7.0,5.5,1.7,6.0,3.0,27.3,3.6,20.8,2.8,9.7,2.7,1.9,1.4,1.3,2.6,8.5,11.5,0.4,1.0,6.4,3.1,0.0,1.8,1.6,1.3,1.7,0.3,0.4449,0.3216,0.5154,0.4009,0.5022,2.185,0.3656,0.9119,0.3172,0.326,0.1938,0.8414,2.5903,0.5903,0.3216,0.3216,0.3216,0.185,0.5859,0.0,0.2379,0.5242,1.533,0.163,6.6299,0.2775,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,635,156,68,0,10,32,43,5,8,30,40,0,10,69,59,33,28,19.6,7.4,0.0,1.3,1.6,2.1,0.3,0.4,1.5,2.0,0.0,1.3,3.5,2.9,1.7,1.4
38,North Dakota,ND,38021,Dickey County,38021973200,Census Tract 9732; Dickey County; North Dakota,177.407385189114,2402,164,1060,73,956,79,459,145,48,37,165,70,139,67,166,101,376,57,606,97,308,91,87,43,0,40,292,231,35,23,24,16,13,11,3,5,72,4,19.9,6.2,3.6,2.7,17.3,7.2,9.0,4.2,7.1,4.3,15.7,2.4,25.2,2.9,13.2,3.9,9.1,4.4,0.0,1.8,12.2,9.6,3.3,2.2,2.3,1.5,1.3,1.1,0.3,0.5,3.0,0.3,0.6256,0.6916,0.4846,0.7225,0.6123,3.1366,0.7533,0.4053,0.6608,0.652,0.8634,0.0,2.5815,0.5815,0.4978,0.4978,0.4978,0.3656,0.3392,0.5242,0.0573,0.674,1.9603,0.2731,8.1762,0.5991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303,143,44,0,10,163,33,0,10,107,73,0,10,22,24,0,10,15.0,4.5,0.0,1.0,6.8,1.5,0.0,1.0,4.5,3.0,0.0,1.0,0.9,1.0,0.0,1.0
38,North Dakota,ND,38021,Dickey County,38021973300,Census Tract 9733; Dickey County; North Dakota,946.159326358024,1307,159,725,61,505,69,193,102,10,15,99,49,58,27,177,77,273,48,323,78,128,37,12,11,0,40,150,225,0,14,51,35,0,14,0,10,40,8,14.8,7.6,1.6,2.4,19.6,9.3,6.6,3.1,13.5,5.8,20.9,4.1,24.7,4.3,9.8,3.3,2.4,2.2,0.0,3.3,11.5,17.2,0.0,1.9,7.0,4.7,0.0,2.8,0.0,4.8,3.1,0.5,0.4229,0.3216,0.5859,0.533,0.8987,2.7621,0.6167,0.6652,0.6256,0.3304,0.3084,0.0,1.9296,0.2379,0.467,0.467,0.467,0.0,0.6211,0.0,0.0,0.6916,1.3127,0.0837,6.4714,0.2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,115,40,11,12,14,19,30,37,0,10,0,10,79,65,16,24,22.8,7.6,0.8,0.9,1.1,1.4,2.3,2.8,0.0,1.9,0.0,1.9,6.0,5.0,1.2,1.9
38,North Dakota,ND,38021,Dickey County,38021973400,Census Tract 9734; Dickey County; North Dakota,7.926205718274,1294,131,613,57,455,57,210,100,23,28,74,40,77,42,77,40,305,50,324,75,144,53,6,12,0,40,110,190,26,21,24,19,14,19,28,28,182,26,18.9,8.7,3.6,4.4,16.3,8.6,10.1,5.5,6.3,3.2,23.6,4.2,25.0,4.0,11.8,4.7,1.3,2.6,0.0,3.2,8.5,14.7,4.2,3.4,3.9,3.2,3.1,4.2,6.2,6.1,14.1,1.4,0.5991,0.6916,0.4141,0.8062,0.5242,3.0352,0.7225,0.7753,0.6476,0.5154,0.1233,0.0,2.0616,0.3348,0.3216,0.3216,0.3216,0.4097,0.4141,0.8018,0.7137,0.9559,3.2952,0.9075,8.7136,0.6828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1558,126,55,0,10,63,32,20,33,0,10,0,10,17,18,10,13,27.7,10.6,0.0,1.9,4.9,2.5,1.5,2.6,0.0,1.9,0.0,1.9,1.3,1.3,0.8,1.0
38,North Dakota,ND,38023,Divide County,38023954500,Census Tract 9545; Divide County; North Dakota,1261.1291325016,2195,0,1375,69,905,76,389,138,33,28,76,38,148,71,201,83,529,72,529,84,233,75,36,29,4,39,313,71,36,19,117,56,20,28,42,31,92,6,18.4,6.5,3.2,2.8,8.4,4.1,9.6,4.6,9.5,3.9,24.1,3.3,24.1,3.8,11.0,3.6,4.0,3.2,0.2,1.9,14.3,3.2,2.6,1.4,8.5,4.0,2.2,3.1,4.6,3.3,4.2,0.3,0.5859,0.6608,0.0529,0.7665,0.7489,2.815,0.6432,0.793,0.5771,0.4317,0.4802,0.4537,2.7357,0.6564,0.5991,0.5991,0.5991,0.3348,0.6784,0.7137,0.6079,0.7797,3.1145,0.8326,9.2643,0.7489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,226,71,70,65,120,19,11,11,47,35,0,10,65,56,0,10,25.0,7.6,3.2,3.0,5.5,0.8,0.5,0.5,2.1,1.6,0.0,1.1,3.0,2.5,0.0,1.1
38,North Dakota,ND,38025,Dunn County,38025962200,Census Tract 9622; Dunn County; North Dakota,2008.490801247962,4049,0,2178,75,1493,86,456,107,47,25,218,58,275,75,733,144,717,65,963,78,593,119,63,32,103,59,878,54,93,29,557,74,28,21,29,15,115,5,11.5,2.7,2.4,1.3,14.6,3.8,9.4,2.6,18.4,3.6,17.7,1.6,23.8,1.9,14.9,3.0,4.2,2.1,2.7,1.6,21.7,1.3,4.3,1.3,25.6,3.4,1.8,1.4,1.9,1.0,2.8,0.1,0.2687,0.5022,0.3392,0.7621,0.9559,2.8281,0.6476,0.5198,0.5727,0.7797,0.511,0.9383,3.3215,0.9119,0.7974,0.7974,0.7974,0.4141,0.9515,0.6564,0.2819,0.6476,2.9515,0.7357,9.8985,0.8326,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,3,2836,240,46,27,27,253,44,8,9,461,32,2,3,124,49,3,5,16.1,3.0,0.7,0.7,6.2,1.1,0.2,0.2,11.4,0.8,0.0,0.1,3.1,1.2,0.1,0.1
38,North Dakota,ND,38027,Eddy County,38027959200,Census Tract 9592; Eddy County; North Dakota,630.238460254478,2345,0,1274,84,1077,76,661,125,26,18,184,49,136,46,136,56,649,61,507,76,452,83,43,21,5,37,224,62,92,52,75,33,15,16,80,39,96,4,29.6,5.6,2.3,1.6,17.1,4.4,8.0,2.5,6.0,2.5,27.7,2.6,21.6,3.2,20.0,3.6,3.9,1.9,0.2,1.7,9.6,2.6,7.3,4.1,5.9,2.6,1.4,1.5,7.4,3.6,4.1,0.2,0.8678,0.4846,0.4581,0.6344,0.5022,2.9471,0.6916,0.9207,0.3877,0.9515,0.4626,0.4537,3.1762,0.8722,0.3921,0.3921,0.3921,0.5286,0.5463,0.5595,0.7577,0.7753,3.1674,0.8546,9.6828,0.793,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1811,171,54,0,10,63,43,0,10,96,43,1,3,64,27,0,10,15.9,4.7,0.0,1.1,2.7,1.8,0.0,1.1,4.1,1.8,0.0,0.1,2.7,1.2,0.0,1.1
38,North Dakota,ND,38029,Emmons County,38029966500,Census Tract 9665; Emmons County; North Dakota,1508.400068406394,3297,0,2046,74,1490,83,531,107,23,14,292,63,258,62,222,69,928,57,643,49,403,63,18,11,0,40,154,61,56,31,210,50,11,9,49,25,74,5,16.4,3.3,1.4,0.9,19.6,4.1,10.5,2.5,6.9,2.1,28.1,1.7,19.5,1.5,12.5,2.0,1.2,0.7,0.0,1.3,4.7,1.9,2.8,1.5,10.3,2.4,0.7,0.6,3.3,1.7,2.2,0.2,0.5066,0.304,0.5859,0.8194,0.5859,2.8018,0.6388,0.9295,0.2467,0.6123,0.1101,0.0,1.8986,0.2247,0.1057,0.1057,0.1057,0.3392,0.7313,0.3921,0.4493,0.5551,2.467,0.5374,7.2731,0.3965,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2608,372,65,6,9,48,29,10,13,5,9,0,10,75,50,10,10,25.0,4.0,0.2,0.3,1.5,0.9,0.3,0.4,0.2,0.3,0.0,0.8,2.3,1.5,0.3,0.3
38,North Dakota,ND,38031,Foster County,38031959600,Census Tract 9596; Foster County; North Dakota,634.079396000642,3388,0,1773,28,1492,69,508,141,3,5,224,63,139,54,123,75,803,40,743,44,365,86,42,31,5,40,182,3,30,26,74,37,0,14,68,50,114,9,15.5,4.3,0.2,0.3,15.0,4.2,5.7,2.2,3.8,2.3,23.7,1.2,21.9,1.3,11.1,2.6,2.8,2.1,0.2,1.3,5.4,0.1,1.7,1.5,4.2,2.0,0.0,0.9,4.6,3.3,3.4,0.3,0.4581,0.0573,0.3524,0.4141,0.2335,1.5154,0.1674,0.7797,0.4185,0.4361,0.3436,0.4537,2.4316,0.511,0.1366,0.1366,0.1366,0.2863,0.4317,0.0,0.6079,0.7269,2.0528,0.304,6.1364,0.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3537,202,67,16,22,19,27,2,4,33,36,18,27,94,39,0,10,13.5,4.5,0.5,0.7,0.6,0.8,0.1,0.1,1.0,1.1,0.5,0.8,2.8,1.2,0.0,0.7
38,North Dakota,ND,38033,Golden Valley County,38033962900,Census Tract 9629; Golden Valley County; North Dakota,1000.884662058778,1734,111,930,48,673,53,354,95,46,28,74,34,68,40,35,17,411,46,366,53,343,74,36,27,0,40,247,152,52,24,18,12,0,14,38,21,59,51,20.7,5.3,5.4,3.2,11.0,5.0,5.3,3.1,2.0,1.0,23.7,2.6,21.1,2.5,20.0,4.0,5.3,4.0,0.0,2.5,14.2,8.7,5.6,2.6,1.9,1.3,0.0,2.1,5.6,3.1,3.4,2.9,0.6476,0.8855,0.141,0.3744,0.0617,2.1102,0.3436,0.7797,0.3348,0.9515,0.6432,0.0,2.7092,0.6432,0.5947,0.5947,0.5947,0.467,0.326,0.0,0.652,0.7269,2.1719,0.3877,7.586,0.4846,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1568,115,32,3,8,92,51,0,10,0,10,0,10,152,49,0,10,17.1,4.5,0.2,0.5,5.3,2.9,0.0,1.4,0.0,1.4,0.0,1.4,8.8,2.9,0.0,1.4
38,North Dakota,ND,38035,Grand Forks County,38035010100,Census Tract 101; Grand Forks County; North Dakota,0.726368287172,3271,346,2084,259,1882,257,863,270,80,82,523,150,157,69,253,116,256,53,488,113,262,120,106,62,0,40,687,493,647,167,0,10,47,47,266,174,42,4,26.4,7.8,3.4,3.4,27.8,7.0,7.4,3.3,7.8,3.5,7.8,1.7,14.9,3.5,8.1,3.5,5.7,3.2,0.0,1.3,21.0,14.9,31.1,7.0,0.0,1.2,2.5,2.5,14.1,8.4,1.3,0.2,0.8282,0.6784,0.8194,0.6079,0.6608,3.5947,0.859,0.1057,0.0573,0.1806,0.6696,0.0,1.0132,0.022,0.7841,0.7841,0.7841,0.815,0.0,0.7621,0.9559,0.4449,2.9779,0.7489,8.3699,0.6388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4516,297,192,116,101,215,115,110,119,43,51,0,10,203,138,0,10,15.8,9.5,3.5,3.1,6.6,3.4,3.4,3.6,1.3,1.6,0.0,0.8,6.2,4.1,0.0,0.8
38,North Dakota,ND,38035,Grand Forks County,38035010200,Census Tract 102; Grand Forks County; North Dakota,0.88011371747,4378,557,1944,206,1773,201,1102,349,60,43,565,211,36,36,181,111,692,288,744,272,408,158,41,29,44,53,661,794,115,59,0,10,36,44,39,28,257,15,26.9,7.7,2.4,1.7,31.9,11.3,1.5,1.5,4.2,2.5,15.8,6.3,17.0,5.0,9.4,3.7,2.3,1.6,1.0,1.2,15.1,18.0,5.9,3.0,0.0,1.3,2.1,2.5,2.2,1.6,5.9,0.8,0.837,0.5022,0.8855,0.0617,0.2996,2.586,0.5595,0.4229,0.1278,0.2907,0.2731,0.7885,1.903,0.2291,0.63,0.63,0.63,0.4802,0.0,0.7004,0.3084,0.8546,2.3436,0.4846,7.4626,0.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924,377,179,57,54,248,126,89,65,120,104,0,10,147,111,0,10,21.3,8.8,1.3,1.3,5.7,3.0,2.0,1.5,2.7,2.3,0.0,0.6,3.4,2.4,0.0,0.6
38,North Dakota,ND,38035,Grand Forks County,38035010301,Census Tract 103.01; Grand Forks County; North Dakota,0.504674696404,2311,212,302,89,247,69,560,191,175,87,160,70,4,6,182,87,31,23,29,33,150,51,21,37,0,40,282,296,123,55,0,10,0,14,12,19,1610,26,79.9,11.9,11.6,5.4,64.8,21.8,3.6,5.9,7.9,3.5,1.3,1.0,1.3,1.4,6.5,2.2,8.5,14.8,0.0,1.7,12.2,12.8,40.7,13.7,0.0,7.9,0.0,5.7,4.9,7.6,69.7,6.5,1.0,0.9868,0.9956,0.1894,0.674,3.8458,0.8987,0.0176,0.0044,0.0705,0.837,0.0,0.9295,0.0176,0.4978,0.4978,0.4978,0.8722,0.0,0.0,0.6211,1.0,2.4933,0.5463,7.7664,0.5154,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7541,90,57,17,22,45,34,83,57,55,55,0,10,82,45,0,10,36.4,18.5,0.7,0.9,1.9,1.5,3.6,2.4,2.4,2.4,0.0,1.1,3.5,1.9,0.0,1.1
38,North Dakota,ND,38035,Grand Forks County,38035010302,Census Tract 103.02; Grand Forks County; North Dakota,0.255851262504,2065,236,582,98,405,98,566,214,108,65,286,91,0,10,42,34,0,10,146,138,122,92,26,39,58,57,583,297,450,107,0,10,7,14,78,36,1320,48,76.0,17.4,8.2,4.4,70.6,14.6,0.0,6.2,2.0,1.7,0.0,1.2,7.1,6.0,5.9,4.3,6.4,9.5,2.9,2.8,28.2,14.0,77.4,13.0,0.0,4.2,1.7,3.4,19.3,9.1,63.9,7.7,0.9956,0.9427,1.0,0.0,0.0617,3.0,0.7093,0.0,0.0176,0.0529,0.7181,0.9471,1.7357,0.1542,0.8811,0.8811,0.8811,0.9868,0.0,0.63,0.9868,0.9912,3.5948,0.9559,9.2116,0.7401,1,1,1,0,0,3,0,0,0,0,1,1,0,0,1,0,0,1,1,3,7,3950,191,61,191,168,88,53,158,68,0,10,0,10,101,73,45,48,47.2,14.8,9.2,7.4,4.3,2.6,7.7,3.4,0.0,1.2,0.0,1.2,4.9,3.5,2.2,2.3
38,North Dakota,ND,38035,Grand Forks County,38035010400,Census Tract 104; Grand Forks County; North Dakota,2.345543008962,5921,677,3293,358,2831,344,2273,555,64,64,1148,274,166,101,425,198,519,207,1368,260,534,157,279,145,81,109,1652,950,1299,306,458,233,186,137,87,73,31,3,38.4,8.3,1.8,1.8,40.6,8.3,5.2,3.3,7.2,3.2,8.8,3.2,23.1,3.6,9.0,2.8,9.8,5.0,1.5,1.9,27.9,15.7,39.5,8.2,13.9,6.5,6.6,4.8,3.1,2.6,0.5,0.1,0.9515,0.3833,0.9604,0.348,0.6211,3.2643,0.7841,0.1278,0.5154,0.2555,0.8943,0.8678,2.6608,0.6256,0.8767,0.8767,0.8767,0.8634,0.815,0.9207,0.4273,0.3128,3.3392,0.9163,10.141,0.8767,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4135,376,176,257,237,483,226,443,247,282,180,8,16,145,110,34,59,13.3,6.0,4.3,4.0,8.2,3.8,7.5,4.0,4.8,3.0,0.1,0.3,2.4,1.9,0.6,1.0
38,North Dakota,ND,38035,Grand Forks County,38035010600,Census Tract 106; Grand Forks County; North Dakota,0.499670814484,2349,376,1123,107,955,112,659,234,91,69,301,120,95,77,179,98,160,72,654,230,373,143,102,64,4,39,707,522,352,102,24,31,16,20,132,54,72,7,28.1,8.9,6.8,5.0,31.5,12.0,6.9,5.6,7.6,4.1,6.8,3.0,27.8,6.6,15.9,6.2,10.7,6.6,0.2,1.9,30.1,21.7,31.3,8.6,2.1,2.7,1.7,2.1,13.8,5.4,3.1,0.6,0.8546,0.9207,0.8811,0.5595,0.6388,3.8547,0.9119,0.0925,0.8062,0.837,0.9163,0.4537,3.1057,0.8458,0.9075,0.9075,0.9075,0.8194,0.3304,0.63,0.9427,0.6916,3.4141,0.9339,11.282,0.9471,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,4,2159,145,56,122,113,327,166,7,12,122,75,0,10,129,102,0,10,15.2,5.8,5.2,4.9,13.9,7.0,0.3,0.5,5.2,2.8,0.0,1.1,5.5,4.2,0.0,1.1
38,North Dakota,ND,38035,Grand Forks County,38035010700,Census Tract 107; Grand Forks County; North Dakota,0.498557296316,2299,334,963,174,957,173,344,163,42,31,134,55,44,27,82,51,474,154,501,126,275,152,16,18,4,39,510,454,137,144,4,7,22,29,30,24,18,16,15.0,6.8,3.6,2.8,14.0,5.2,2.7,1.6,3.6,2.3,20.6,6.0,21.8,4.6,12.0,6.2,1.6,1.9,0.2,1.8,22.2,19.5,14.2,14.7,0.4,0.7,2.3,3.0,3.1,2.6,0.8,0.7,0.4317,0.6916,0.2996,0.1322,0.1982,1.7533,0.2335,0.6388,0.3965,0.5463,0.1586,0.4537,2.1939,0.4009,0.8018,0.8018,0.8018,0.652,0.2335,0.7225,0.4273,0.3965,2.4318,0.5242,7.1808,0.3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,137,71,0,10,41,46,84,119,179,131,0,10,196,155,10,15,14.3,7.6,0.0,1.1,1.8,2.0,3.7,5.3,7.8,5.5,0.0,1.1,8.5,6.3,0.4,0.6
