ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
33,New Hampshire,NH,33011,Hillsborough County,33011017101,Census Tract 171.01; Hillsborough County; New Hampshire,12.359020386358,3722,330,1512,199,1512,199,81,61,31,39,208,114,59,55,12,20,1031,360,685,119,395,173,0,16,0,48,297,521,0,16,29,24,35,48,22,26,0,12,2.2,1.6,1.6,2.0,13.8,7.3,2.0,1.9,0.3,0.5,27.7,8.5,18.4,3.0,10.6,4.2,0.0,1.1,0.0,1.4,8.0,14.0,0.0,1.1,1.9,1.6,2.3,3.2,1.5,1.8,0.0,0.3,0.0318,0.2081,0.1127,0.1474,0.0087,0.5087,0.0116,0.8757,0.4971,0.2977,0.0,0.0,1.6705,0.1532,0.4855,0.4855,0.4855,0.0,0.4451,0.7717,0.2514,0.0,1.4682,0.1618,4.1329,0.0549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3308,12,20,165,223,12,20,20,31,0,12,0,12,97,133,3,5,0.8,1.3,4.4,6.0,0.3,0.5,0.5,0.8,0.0,0.9,0.0,0.9,2.6,3.6,0.1,0.1
33,New Hampshire,NH,33011,Hillsborough County,33011017102,Census Tract 171.02; Hillsborough County; New Hampshire,19.370077877784,4707,327,1813,199,1773,201,229,237,94,85,319,206,56,49,90,78,814,261,1030,145,258,106,9,19,19,57,896,502,20,21,0,12,0,16,0,12,7,10,4.9,5.0,3.4,3.0,18.0,11.4,1.6,1.4,1.9,1.7,17.3,5.3,21.9,2.8,5.5,2.2,0.5,1.1,0.4,1.3,19.0,10.6,1.1,1.2,0.0,1.8,0.0,0.9,0.0,1.8,0.1,0.2,0.1532,0.5723,0.2457,0.1012,0.0983,1.1707,0.1243,0.3728,0.7775,0.0231,0.0809,0.6445,1.8988,0.2399,0.8613,0.8613,0.8613,0.3035,0.0,0.0,0.0,0.3439,0.6474,0.0434,4.5782,0.0954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038,123,103,101,121,183,183,104,165,20,26,0,12,480,261,8,13,6.9,5.8,2.1,2.5,3.9,3.8,2.2,3.5,0.4,0.6,0.0,0.7,10.2,5.4,0.2,0.3
33,New Hampshire,NH,33011,Hillsborough County,33011018001,Census Tract 180.01; Hillsborough County; New Hampshire,10.720491143512,2379,293,748,91,725,92,13,16,28,36,26,26,25,28,44,45,194,54,651,132,54,34,36,36,0,48,112,421,0,16,12,17,13,23,0,12,0,12,0.5,0.7,1.9,2.3,3.6,3.6,1.7,1.9,1.9,1.9,8.2,2.3,27.4,3.5,2.3,1.4,5.0,4.9,0.0,2.1,4.7,17.7,0.0,2.1,1.6,2.3,1.8,3.2,0.0,4.4,0.0,0.5,0.0029,0.2601,0.0,0.1156,0.0983,0.4769,0.0058,0.0318,0.9884,0.0,0.6705,0.0,1.6907,0.1676,0.2428,0.2428,0.2428,0.0,0.4162,0.6792,0.0,0.0,1.0954,0.1185,3.5058,0.0145,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1007,0,12,0,12,36,38,17,19,0,12,0,12,59,56,0,12,0.0,4.4,0.0,1.4,1.5,1.6,0.7,0.8,0.0,1.4,0.0,1.4,2.5,2.4,0.0,1.4
33,New Hampshire,NH,33011,Hillsborough County,33011018002,Census Tract 180.02; Hillsborough County; New Hampshire,9.114836941558,3280,299,1015,83,980,94,28,33,10,16,78,48,31,25,100,95,287,90,962,152,148,72,46,38,0,48,196,440,0,16,0,12,19,19,20,23,0,12,0.9,1.0,0.5,0.8,8.0,4.8,1.6,1.3,3.0,2.9,8.8,3.1,29.3,4.5,4.5,2.2,4.7,3.9,0.0,1.6,6.0,13.4,0.0,1.6,0.0,3.1,1.9,1.9,2.0,2.4,0.0,0.4,0.0087,0.052,0.0145,0.1012,0.2254,0.4018,0.0,0.0347,1.0,0.0087,0.6272,0.0,1.6706,0.159,0.3353,0.3353,0.3353,0.0,0.0,0.7023,0.3324,0.0,1.0347,0.1098,3.4424,0.0116,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1699,15,18,40,49,22,26,17,21,0,12,0,12,74,63,43,68,1.5,1.9,1.2,1.5,0.7,0.8,0.5,0.6,0.0,1.0,0.0,1.0,2.3,1.9,1.3,2.1
33,New Hampshire,NH,33011,Hillsborough County,33011018501,Census Tract 185.01; Hillsborough County; New Hampshire,6.878212920694,2225,355,948,136,894,144,359,193,105,99,286,103,231,112,228,136,386,154,425,157,406,147,60,61,0,48,420,464,46,29,327,116,4,13,43,35,0,12,16.1,8.3,8.8,7.3,32.0,10.3,14.4,6.3,10.2,5.9,17.3,6.9,19.1,5.5,18.2,6.1,6.7,6.7,0.0,2.3,18.9,20.6,4.9,3.0,34.5,9.4,0.4,1.5,4.8,3.9,0.0,0.5,0.7139,0.9538,0.7832,0.9393,0.9046,4.2948,0.9566,0.3728,0.578,0.8382,0.8035,0.0,2.5925,0.6243,0.8555,0.8555,0.8555,0.5347,0.9942,0.3873,0.6734,0.0,2.5896,0.604,10.3324,0.8873,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,762,110,58,175,224,207,173,11,18,0,12,0,12,27,27,0,12,12.3,6.5,7.9,9.8,9.3,7.2,0.5,0.8,0.0,1.4,0.0,1.4,1.2,1.3,0.0,1.4
33,New Hampshire,NH,33011,Hillsborough County,33011018502,Census Tract 185.02; Hillsborough County; New Hampshire,23.934500817996,1464,218,608,58,549,59,110,45,27,15,109,30,55,21,50,27,236,36,379,150,159,56,36,41,6,47,150,297,0,16,20,17,12,10,7,8,0,12,7.5,2.9,3.5,1.9,19.9,5.0,5.5,2.0,3.4,1.9,16.1,2.7,25.9,7.0,10.9,2.9,6.6,7.4,0.4,3.4,10.2,20.2,0.0,2.6,3.3,2.7,2.1,1.8,1.3,1.4,0.0,0.8,0.2977,0.5896,0.3092,0.5434,0.2601,2.0,0.341,0.3121,0.9682,0.3208,0.7948,0.6445,3.0404,0.8555,0.5896,0.5896,0.5896,0.0,0.5318,0.7341,0.2197,0.0,1.4856,0.1763,7.1156,0.3931,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,697,33,18,0,12,115,72,5,7,7,11,0,12,19,15,4,7,6.0,3.3,0.0,2.2,7.9,4.6,0.3,0.5,0.5,0.8,0.0,2.2,1.3,1.0,0.3,0.5
33,New Hampshire,NH,33011,Hillsborough County,33011019000,Census Tract 190; Hillsborough County; New Hampshire,25.610913616878,3916,19,1826,208,1686,221,296,200,136,79,497,278,121,94,258,219,789,189,596,162,572,218,15,27,12,49,312,246,41,40,40,42,38,39,141,159,13,3,7.6,5.1,6.1,3.5,29.5,16.0,3.9,3.1,6.6,5.6,20.1,4.8,15.2,4.1,14.6,5.6,0.9,1.6,0.3,1.3,8.0,6.3,2.2,2.2,2.2,2.4,2.3,2.3,8.4,9.0,0.3,0.1,0.3092,0.8613,0.7283,0.3497,0.6069,2.8554,0.6301,0.552,0.2457,0.6532,0.1185,0.5954,2.1648,0.3468,0.4855,0.4855,0.4855,0.4017,0.4624,0.7717,0.8353,0.4798,2.9509,0.7428,8.4566,0.6301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2917,290,174,0,12,108,83,33,40,0,12,0,12,171,190,0,12,17.2,9.5,0.0,0.8,2.8,2.1,0.8,1.0,0.0,0.8,0.0,0.8,4.4,4.8,0.0,0.8
33,New Hampshire,NH,33011,Hillsborough County,33011019501,Census Tract 195.01; Hillsborough County; New Hampshire,30.436066604466,1622,211,692,68,605,58,162,165,109,125,96,47,47,21,75,58,343,60,239,86,183,59,7,13,0,48,177,251,0,16,31,13,0,16,5,7,0,12,10.0,10.1,11.4,11.7,15.9,7.6,3.8,1.6,4.6,3.4,21.1,4.3,14.7,4.0,11.3,3.8,1.2,2.1,0.0,3.1,10.9,15.4,0.0,2.3,4.5,1.9,0.0,2.6,0.8,1.2,0.0,0.7,0.4249,0.9884,0.1561,0.3382,0.3786,2.2862,0.4191,0.6012,0.211,0.3757,0.1532,0.0,1.3411,0.0491,0.6329,0.6329,0.6329,0.0,0.5983,0.0,0.1474,0.0,0.7457,0.0578,5.0059,0.1301,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,477,42,18,0,12,27,28,0,12,0,12,0,12,150,169,0,12,6.9,3.0,0.0,2.0,1.7,1.8,0.0,2.0,0.0,2.0,0.0,2.0,9.2,9.4,0.0,2.0
33,New Hampshire,NH,33011,Hillsborough County,33011019502,Census Tract 195.02; Hillsborough County; New Hampshire,16.82386569026,2602,20,971,98,856,77,176,119,24,20,111,54,121,57,151,80,408,58,551,67,214,76,41,28,29,54,123,68,6,15,79,41,15,14,37,36,0,12,6.8,4.6,1.6,1.3,13.0,6.2,6.8,3.2,5.8,3.1,15.7,2.2,21.2,2.6,8.2,2.9,4.8,3.2,1.2,2.2,4.7,2.6,0.6,1.5,8.1,4.3,1.8,1.6,4.3,4.0,0.0,0.5,0.2457,0.2081,0.0954,0.6474,0.526,1.7226,0.2717,0.289,0.7399,0.1301,0.6358,0.8382,2.633,0.6416,0.2428,0.2428,0.2428,0.2225,0.7601,0.6792,0.6358,0.0,2.2976,0.4509,6.896,0.3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,0,12,14,26,47,34,0,12,3,4,0,12,59,44,0,12,0.0,3.7,0.5,1.0,1.8,1.3,0.0,1.2,0.1,0.2,0.0,1.2,2.3,1.7,0.0,1.2
33,New Hampshire,NH,33011,Hillsborough County,33011020000,Census Tract 200; Hillsborough County; New Hampshire,42.814556956378,6088,19,2160,202,2115,188,330,184,115,99,337,176,265,178,259,161,907,280,1537,213,486,196,148,111,0,68,205,146,16,32,101,105,16,31,19,28,36,10,5.5,3.1,3.3,2.8,15.9,8.2,6.3,4.2,4.3,2.7,14.9,4.6,25.2,3.5,8.0,3.2,7.0,5.2,0.0,1.2,3.4,2.4,0.7,1.5,4.7,4.7,0.8,1.5,0.9,1.3,0.6,0.2,0.1994,0.5405,0.1561,0.6069,0.3439,1.8468,0.3006,0.2399,0.9393,0.1098,0.8237,0.0,2.1127,0.315,0.1301,0.1301,0.1301,0.2457,0.6127,0.4942,0.1676,0.5694,2.0896,0.3873,6.1792,0.2659,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2882,68,75,0,17,42,71,0,17,0,17,0,17,90,76,73,106,3.2,3.5,0.0,0.5,0.7,1.2,0.0,0.5,0.0,0.5,0.0,0.5,1.5,1.2,1.2,1.7
33,New Hampshire,NH,33011,Hillsborough County,33011021001,Census Tract 210.01; Hillsborough County; New Hampshire,37.422447158766,5328,530,2463,273,2103,232,82,65,0,17,253,147,82,82,367,199,715,353,990,361,742,404,52,63,0,68,56,747,0,24,60,43,0,24,15,24,0,17,1.5,1.2,0.0,1.0,12.0,6.9,2.1,2.1,6.9,3.5,13.4,7.0,18.6,5.9,13.9,7.4,2.5,3.0,0.0,1.3,1.1,14.0,0.0,1.0,2.4,1.7,0.0,1.1,0.7,1.2,0.0,0.3,0.0145,0.0,0.0607,0.1618,0.6358,0.8728,0.0549,0.1647,0.5116,0.5983,0.3266,0.0,1.6012,0.1301,0.0116,0.0116,0.0116,0.0,0.4711,0.0,0.1358,0.0,0.6069,0.0376,3.0925,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4317,288,251,0,17,32,36,15,24,0,17,0,17,9,13,0,17,13.7,10.8,0.0,0.6,0.6,0.7,0.3,0.5,0.0,0.6,0.0,0.6,0.2,0.2,0.0,0.6
33,New Hampshire,NH,33011,Hillsborough County,33011021002,Census Tract 210.02; Hillsborough County; New Hampshire,21.6441831364,3780,530,1563,232,1402,222,602,327,25,39,458,165,148,107,180,104,418,150,951,204,392,151,109,73,0,48,149,723,30,49,71,80,29,41,26,34,0,12,15.9,8.4,1.1,1.8,32.7,10.6,5.5,3.9,4.8,2.7,11.1,3.5,25.2,4.1,10.4,4.0,7.7,5.1,0.0,1.3,3.9,19.1,1.9,3.1,4.5,5.1,2.1,2.9,1.9,2.3,0.0,0.3,0.7052,0.1243,0.8064,0.5434,0.4075,2.5868,0.5462,0.0578,0.9393,0.289,0.8584,0.0,2.1445,0.3266,0.1763,0.1763,0.1763,0.3815,0.5983,0.7341,0.3179,0.0,2.0318,0.3613,6.9394,0.3757,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1754,45,41,0,12,149,184,0,12,0,12,0,12,0,12,0,12,3.2,3.1,0.0,0.9,3.9,4.6,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.9
33,New Hampshire,NH,33011,Hillsborough County,33011021500,Census Tract 215; Hillsborough County; New Hampshire,71.764788778652,4751,327,2299,126,1892,123,808,208,82,42,457,82,187,63,286,68,907,104,984,152,636,90,50,27,23,44,326,482,30,25,205,73,48,28,55,37,117,18,17.1,4.2,3.4,1.7,24.2,4.0,5.3,1.7,6.0,1.5,19.1,2.1,20.7,2.5,13.4,2.0,2.6,1.4,0.5,1.0,6.9,10.1,1.3,1.1,8.9,3.0,2.6,1.5,2.9,2.0,2.5,0.3,0.737,0.5723,0.4942,0.5173,0.5434,2.8642,0.6329,0.4971,0.7081,0.5723,0.3439,0.7023,2.8237,0.7428,0.4017,0.4017,0.4017,0.3237,0.8006,0.8092,0.4422,0.763,3.1387,0.8295,9.2283,0.7601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2391,283,71,23,41,85,56,19,18,6,8,2,5,165,80,26,31,15.0,3.5,0.5,0.9,1.8,1.2,0.4,0.4,0.1,0.2,0.0,0.1,3.5,1.8,0.5,0.6
33,New Hampshire,NH,33011,Hillsborough County,33011022000,Census Tract 220; Hillsborough County; New Hampshire,26.211350875729998,1784,170,735,63,683,64,206,70,27,16,119,33,63,46,109,62,320,71,338,76,259,49,17,14,15,46,106,239,40,24,4,7,6,6,27,22,89,10,11.8,3.8,2.7,1.6,17.4,4.5,4.8,3.6,6.2,3.6,17.9,3.8,18.9,3.3,14.7,2.4,2.4,2.0,0.9,2.7,5.9,13.4,5.5,3.2,0.5,0.9,0.8,0.9,4.0,3.3,5.0,0.3,0.5318,0.4191,0.2168,0.4682,0.5636,2.1995,0.3931,0.4162,0.552,0.6618,0.3179,0.8064,2.7543,0.711,0.3208,0.3208,0.3208,0.5607,0.3092,0.4942,0.6069,0.8699,2.8409,0.6908,8.1155,0.5723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496,92,28,13,14,12,14,2,3,0,12,0,12,71,45,8,11,13.5,4.0,0.7,0.8,0.7,0.8,0.1,0.2,0.0,1.8,0.0,1.8,4.0,2.5,0.4,0.6
33,New Hampshire,NH,33011,Hillsborough County,33011022501,Census Tract 225.01; Hillsborough County; New Hampshire,17.851992767736,2399,348,1004,199,916,169,49,49,10,17,303,151,104,69,156,138,280,120,643,137,156,81,17,27,0,48,342,492,0,16,3,8,6,16,0,12,0,12,2.0,2.0,0.7,1.2,33.1,15.3,7.2,4.2,6.5,5.3,11.7,4.5,26.8,4.7,6.5,3.3,1.9,2.9,0.0,2.2,14.3,20.4,0.0,1.6,0.3,0.8,0.7,1.7,0.0,3.5,0.0,0.5,0.026,0.0723,0.8121,0.6821,0.5896,2.1821,0.3844,0.0838,0.9798,0.0549,0.2399,0.0,1.3584,0.0549,0.7457,0.7457,0.7457,0.0,0.2948,0.4595,0.0,0.0,0.7543,0.0607,5.0405,0.1387,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,947,49,64,0,12,80,79,27,32,0,12,0,12,235,144,0,12,5.3,6.9,0.0,1.3,3.3,3.3,1.1,1.3,0.0,1.3,0.0,1.3,9.8,5.9,0.0,1.3
33,New Hampshire,NH,33011,Hillsborough County,33011022502,Census Tract 225.02; Hillsborough County; New Hampshire,52.787915247158,4645,411,1806,121,1664,132,403,119,108,63,376,130,225,96,220,90,754,165,1087,397,611,145,48,35,2,46,230,581,32,37,33,29,76,103,41,35,90,8,8.7,2.4,4.5,2.6,22.6,7.6,6.9,2.9,4.7,2.0,16.2,3.8,23.4,7.2,13.2,3.1,2.9,2.1,0.0,1.1,5.0,12.5,1.8,2.0,1.8,1.6,4.6,6.2,2.5,2.1,1.9,0.0,0.3757,0.7225,0.4451,0.6561,0.3902,2.5896,0.5491,0.315,0.8671,0.5607,0.4046,0.0,2.1474,0.3295,0.263,0.263,0.263,0.3757,0.4306,0.9364,0.396,0.7254,2.8641,0.7023,7.8641,0.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3120,140,77,1,3,52,50,112,116,1,4,0,12,64,43,0,12,8.4,4.6,0.0,0.1,1.1,1.1,2.4,2.5,0.0,0.1,0.0,0.7,1.4,0.9,0.0,0.7
33,New Hampshire,NH,33011,Hillsborough County,33011023001,Census Tract 230.01; Hillsborough County; New Hampshire,12.46143818898,3042,514,1864,285,1570,261,205,143,46,62,395,150,92,90,95,74,1072,244,371,193,397,173,7,16,8,48,228,734,193,85,0,12,0,16,126,89,109,6,6.9,4.7,2.7,3.5,25.2,8.6,3.5,3.4,3.2,2.5,35.2,7.5,12.2,5.5,13.4,5.6,0.4,1.0,0.3,1.7,7.5,24.1,10.4,4.3,0.0,1.7,0.0,1.0,8.0,5.6,3.6,0.6,0.2543,0.4191,0.5405,0.3092,0.2486,1.7717,0.2861,0.9769,0.0983,0.5723,0.0665,0.5954,2.3094,0.4624,0.4595,0.4595,0.4595,0.6965,0.0,0.0,0.8179,0.8179,2.3323,0.4769,6.8729,0.3642,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5256,151,152,0,12,188,120,31,46,0,12,0,12,9,15,0,12,9.6,9.0,0.0,1.1,6.2,4.1,1.0,1.5,0.0,1.1,0.0,1.1,0.3,0.5,0.0,1.1
33,New Hampshire,NH,33011,Hillsborough County,33011023002,Census Tract 230.02; Hillsborough County; New Hampshire,25.558614942672,3382,514,1531,248,1322,235,96,72,13,19,107,63,172,134,75,95,740,267,715,354,312,148,11,22,0,48,95,730,78,60,0,12,8,17,74,80,116,7,2.9,2.2,0.7,1.0,8.1,4.5,7.1,5.6,2.3,3.1,21.9,8.2,21.1,8.0,9.6,4.5,0.8,1.7,0.0,1.4,2.8,21.6,5.1,3.8,0.0,2.1,0.6,1.3,5.6,5.9,3.4,0.6,0.0549,0.0723,0.0173,0.6647,0.1358,0.945,0.0751,0.6532,0.7312,0.2225,0.0983,0.0,1.7052,0.1734,0.0838,0.0838,0.0838,0.5434,0.0,0.4306,0.7081,0.8006,2.4827,0.5607,5.2167,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3531,153,132,13,27,26,47,0,12,0,12,0,12,56,79,0,12,11.6,9.3,0.4,0.8,0.8,1.4,0.0,1.0,0.0,1.0,0.0,1.0,1.7,2.4,0.0,1.0
33,New Hampshire,NH,33011,Hillsborough County,33011024000,Census Tract 240; Hillsborough County; New Hampshire,29.970469677584,1757,223,882,113,766,110,96,51,25,17,185,51,50,37,136,61,573,88,236,46,190,42,0,16,0,48,147,314,5,13,15,17,4,13,3,4,5,2,5.5,2.8,2.7,1.8,24.2,5.7,3.6,2.3,7.7,3.4,32.6,3.7,13.4,2.8,10.8,2.4,0.0,2.1,0.0,2.8,8.4,17.8,0.6,1.5,1.7,2.0,0.5,1.7,0.4,0.6,0.3,0.1,0.1994,0.4191,0.4942,0.3179,0.7139,2.1445,0.3613,0.9509,0.1445,0.315,0.0,0.0,1.4104,0.0665,0.5231,0.5231,0.5231,0.2225,0.4191,0.4046,0.0809,0.4798,1.6069,0.2312,5.6849,0.2168,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,651,62,32,25,30,80,52,3,6,11,15,0,12,28,20,0,12,8.1,4.4,1.4,1.7,4.6,3.0,0.2,0.3,0.6,0.8,0.0,1.8,1.6,1.2,0.0,1.8
33,New Hampshire,NH,33011,Hillsborough County,33011025000,Census Tract 250; Hillsborough County; New Hampshire,35.69499090328,2658,18,1327,109,1053,111,416,173,43,29,300,94,87,40,233,98,444,90,562,78,333,79,19,26,0,48,119,83,19,21,17,15,0,16,57,35,27,5,15.9,6.6,3.1,2.1,28.5,8.4,4.4,2.1,8.8,3.7,16.7,3.4,21.1,2.9,12.6,3.0,1.8,2.5,0.0,1.9,4.5,3.1,1.4,1.6,1.3,1.1,0.0,1.5,5.4,3.3,1.0,0.2,0.7052,0.5145,0.7023,0.4075,0.8121,3.1416,0.7168,0.3497,0.7312,0.4971,0.2312,0.0,1.8092,0.2023,0.2283,0.2283,0.2283,0.3324,0.3902,0.0,0.7023,0.6243,2.0492,0.3671,7.2283,0.4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,142,73,10,15,58,47,0,12,0,12,0,12,25,26,26,32,13.5,6.6,0.4,0.6,2.2,1.8,0.0,1.2,0.0,1.2,0.0,1.2,0.9,1.0,1.0,1.2
33,New Hampshire,NH,33011,Hillsborough County,33011025501,Census Tract 255.01; Hillsborough County; New Hampshire,17.074232373854,3599,533,1580,224,1270,213,425,244,11,19,392,178,110,84,345,350,495,191,656,126,473,179,92,105,0,48,219,789,0,16,125,103,41,62,77,106,39,4,11.9,6.6,0.6,1.0,30.9,13.0,4.4,3.3,9.7,8.8,13.8,5.2,18.2,4.0,13.3,5.4,7.3,8.2,0.0,1.4,6.1,21.9,0.0,1.0,7.9,6.3,3.2,4.9,6.1,8.0,1.1,0.2,0.5376,0.0665,0.7486,0.4075,0.8757,2.6359,0.5694,0.1763,0.474,0.5665,0.8353,0.0,2.0521,0.2919,0.3468,0.3468,0.3468,0.0,0.7543,0.8642,0.7283,0.6445,2.9913,0.7543,8.0261,0.5549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383,153,124,30,38,78,114,0,12,0,12,0,12,96,100,15,25,12.0,9.5,0.8,1.1,2.2,3.2,0.0,0.9,0.0,0.9,0.0,0.9,2.7,2.9,0.4,0.7
33,New Hampshire,NH,33011,Hillsborough County,33011025502,Census Tract 255.02; Hillsborough County; New Hampshire,34.874901374934,2545,542,1383,220,1115,199,286,127,42,62,372,148,92,59,105,96,595,171,486,253,355,140,29,31,0,48,370,742,10,20,88,65,2,12,35,26,14,7,11.3,4.4,3.4,4.6,33.4,11.9,4.7,3.0,4.1,3.8,23.4,7.8,19.1,7.0,14.0,6.7,2.6,2.7,0.0,1.9,14.5,29.0,0.7,1.4,6.4,4.7,0.2,1.1,3.1,2.3,0.6,0.2,0.5087,0.5723,0.8237,0.4538,0.3237,2.6822,0.5954,0.7312,0.578,0.6185,0.3439,0.0,2.2716,0.4249,0.7572,0.7572,0.7572,0.2457,0.6879,0.3526,0.4913,0.5694,2.3469,0.4827,8.0579,0.5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3310,146,95,2,5,193,213,0,12,0,12,0,12,175,102,0,12,13.1,8.3,0.1,0.2,7.6,8.0,0.0,1.3,0.0,1.3,0.0,1.3,6.9,3.9,0.0,1.3
33,New Hampshire,NH,33011,Hillsborough County,33011200101,Census Tract 2001.01; Hillsborough County; New Hampshire,7.878550692822,3217,474,1102,135,1089,136,224,179,85,58,232,140,39,40,216,283,479,88,742,283,349,227,13,24,0,48,374,673,0,16,0,12,0,16,7,20,0,12,7.2,5.6,4.5,3.0,21.3,12.6,1.7,1.8,6.8,8.8,14.9,3.3,23.1,6.5,11.0,6.6,1.2,2.2,0.0,1.6,11.6,20.9,0.0,1.5,0.0,2.9,0.0,1.5,0.6,1.8,0.0,0.4,0.2688,0.7225,0.3902,0.1156,0.6243,2.1214,0.3584,0.2399,0.8555,0.3468,0.1532,0.0,1.5954,0.1272,0.659,0.659,0.659,0.0,0.0,0.0,0.1098,0.0,0.1098,0.0029,4.4856,0.0809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,122,75,104,157,190,157,53,56,0,12,0,12,27,35,0,12,11.2,7.0,3.2,4.8,5.9,4.9,1.6,1.8,0.0,1.0,0.0,1.0,0.8,1.1,0.0,1.0
