ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
10,Delaware,DE,10003,New Castle County,10003015200,Census Tract 152; New Castle County; Delaware,3.428383442552,6158,578,2409,291,2301,279,737,284,178,84,407,127,1182,286,530,231,781,208,1099,203,624,172,90,68,275,149,3938,660,35,44,8,12,38,43,150,71,595,39,13.2,4.9,5.4,2.5,17.7,5.1,27.3,5.5,9.5,4.0,12.7,3.2,17.8,2.9,11.2,3.3,3.9,2.9,4.7,2.5,63.9,8.9,1.5,1.8,0.3,0.5,1.6,1.9,6.5,3.1,9.7,1.1,0.4039,0.5765,0.2667,0.9883,0.8314,3.0668,0.6627,0.1875,0.3711,0.2588,0.4118,0.8828,2.112,0.298,0.8594,0.8594,0.8594,0.3686,0.4275,0.6196,0.7059,0.9688,3.0904,0.8549,9.1286,0.7059,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5115,359,155,1398,270,1861,497,359,226,22,42,22,37,276,196,0,18,15.6,6.3,22.7,3.9,30.2,6.5,5.8,3.6,0.4,0.7,0.4,0.6,4.5,3.2,0.0,0.6
10,Delaware,DE,10003,New Castle County,10003015400,Census Tract 154; New Castle County; Delaware,0.940263003642,2814,454,1193,162,1112,160,542,233,109,67,325,159,272,167,136,108,331,36,653,172,523,219,176,74,27,64,2707,457,0,18,70,77,0,18,91,58,3,3,19.3,7.7,8.0,4.6,29.2,13.7,14.2,8.0,4.8,3.8,11.8,2.3,23.2,4.9,18.6,6.9,15.8,6.3,1.0,2.3,96.2,4.8,0.0,1.5,5.9,6.3,0.0,1.6,8.2,5.4,0.1,0.1,0.6196,0.8118,0.6471,0.8164,0.498,3.3929,0.7608,0.1367,0.668,0.8392,0.9137,0.4414,2.999,0.7765,0.9922,0.9922,0.9922,0.0,0.6941,0.0,0.8039,0.3906,1.8886,0.3608,9.2727,0.7255,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,2354,29,28,2274,506,409,232,0,13,0,13,0,13,14,21,10,18,2.6,2.5,80.8,9.0,14.5,8.5,0.0,1.3,0.0,1.3,0.0,1.3,0.5,0.8,0.4,0.6
10,Delaware,DE,10003,New Castle County,10003015502,Census Tract 155.02; New Castle County; Delaware,1.785498196942,2449,570,1073,185,959,192,1044,398,85,57,375,118,328,222,360,208,385,120,402,226,575,212,67,58,212,179,1855,592,0,18,21,31,34,40,46,28,0,13,42.6,12.9,7.3,5.3,39.1,9.5,18.6,10.9,14.7,6.7,15.7,5.1,16.4,7.3,23.5,7.1,7.0,5.9,9.0,7.3,75.7,16.6,0.0,1.7,2.0,2.9,3.5,4.1,4.8,2.9,0.0,0.5,0.9569,0.7373,0.8902,0.918,0.9725,4.4749,0.9882,0.3672,0.2891,0.9569,0.6549,0.9883,3.2564,0.8549,0.918,0.918,0.918,0.0,0.5529,0.8314,0.5686,0.0,1.9529,0.3765,10.6022,0.9059,1,0,0,1,1,3,0,0,1,0,1,2,1,1,0,0,0,0,0,0,6,2831,189,120,1062,324,685,481,0,13,0,13,0,13,108,117,0,13,19.7,11.2,43.4,12.4,28.0,15.0,0.0,1.5,0.0,1.5,0.0,1.5,4.4,4.5,0.0,1.5
10,Delaware,DE,10003,New Castle County,10003015600,Census Tract 156; New Castle County; Delaware,0.64851429379,2424,573,808,120,738,135,340,143,63,38,234,88,409,116,234,94,412,92,697,339,370,89,108,111,40,55,2037,585,0,18,36,27,9,18,35,29,4,2,14.1,4.9,5.5,3.4,31.7,10.4,27.1,7.5,9.7,4.5,17.0,4.3,28.8,7.7,15.4,4.6,14.6,14.8,1.9,2.5,84.0,13.7,0.0,2.2,4.5,3.3,1.2,2.4,4.7,4.0,0.2,0.1,0.4471,0.5882,0.7333,0.9844,0.8431,3.5961,0.8353,0.457,0.918,0.6784,0.898,0.6523,3.6037,0.9608,0.957,0.957,0.957,0.0,0.6706,0.5451,0.5608,0.5273,2.3038,0.5255,10.4606,0.8824,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,1750,107,52,1262,546,700,150,0,13,0,13,0,13,75,73,0,13,14.5,6.6,52.1,12.3,28.9,8.3,0.0,1.5,0.0,1.5,0.0,1.5,3.1,2.9,0.0,1.5
10,Delaware,DE,10003,New Castle County,10003015802,Census Tract 158.02; New Castle County; Delaware,1.358879425266,2432,405,820,143,737,151,352,125,87,50,127,53,319,86,218,122,203,75,551,119,283,68,66,40,110,76,1585,438,0,18,0,13,10,19,69,60,0,13,14.5,4.5,6.6,3.6,17.2,6.3,19.2,6.3,9.0,4.9,8.3,3.3,22.7,5.1,11.7,3.0,8.9,5.1,4.7,3.1,65.2,14.4,0.0,2.2,0.0,4.5,1.4,2.6,9.4,7.5,0.0,0.5,0.4706,0.6784,0.2431,0.9258,0.8118,3.1297,0.702,0.0547,0.6289,0.302,0.749,0.8828,2.6174,0.5922,0.8711,0.8711,0.8711,0.0,0.0,0.5843,0.8353,0.0,1.4196,0.1529,8.0378,0.5529,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3172,75,58,447,216,1039,377,17,30,0,13,0,13,82,69,0,13,10.2,7.4,18.4,8.1,42.7,10.5,0.7,1.3,0.0,1.5,0.0,1.5,3.4,2.9,0.0,1.5
10,Delaware,DE,10003,New Castle County,10003015900,Census Tract 159; New Castle County; Delaware,0.740629736746,3363,579,1292,187,1232,180,690,338,128,87,331,128,194,115,222,167,520,140,847,325,540,176,101,80,26,64,1532,800,0,18,0,13,13,23,25,28,1,1,20.5,9.4,8.4,5.4,26.9,9.6,8.3,4.7,6.6,4.7,15.5,4.3,25.2,6.6,16.1,5.8,8.2,6.4,0.8,2.1,45.6,22.5,0.0,1.4,0.0,2.9,1.1,1.9,2.0,2.2,0.0,0.0,0.6745,0.8353,0.6118,0.5664,0.6784,3.3664,0.7569,0.3555,0.7891,0.702,0.7255,0.3984,2.9705,0.7686,0.6563,0.6563,0.6563,0.0,0.0,0.5176,0.2824,0.0,0.8,0.0471,7.7932,0.5216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,153,79,1061,323,352,274,57,73,0,13,0,13,62,54,0,13,12.4,6.7,31.5,9.9,10.5,7.8,1.7,2.1,0.0,1.1,0.0,1.1,1.8,1.6,0.0,1.1
10,Delaware,DE,10003,New Castle County,10003016000,Census Tract 160; New Castle County; Delaware,0.752214341154,2813,703,997,98,945,121,789,560,107,78,309,105,145,93,274,154,642,191,992,497,460,248,177,94,103,111,2201,723,215,81,0,13,13,20,20,22,0,13,28.0,18.6,9.2,5.5,32.7,10.3,8.6,4.9,9.7,5.3,22.8,6.0,35.3,10.9,16.4,7.4,18.7,9.7,4.0,4.2,78.2,16.7,21.6,7.8,0.0,3.7,1.4,2.1,2.1,2.4,0.0,0.5,0.8314,0.8745,0.7608,0.5781,0.8431,3.8879,0.898,0.6758,0.9844,0.7216,0.9529,0.8477,4.1824,1.0,0.9336,0.9336,0.9336,0.8353,0.0,0.5843,0.2941,0.0,1.7137,0.2706,10.7176,0.9098,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,0,0,3,3346,139,101,1132,390,760,491,48,57,0,13,0,13,169,155,92,119,14.7,10.9,40.2,10.2,27.0,12.5,1.7,2.0,0.0,1.3,0.0,1.3,6.0,5.9,3.3,4.4
10,Delaware,DE,10003,New Castle County,10003016100,Census Tract 161; New Castle County; Delaware,1.142697440548,2105,298,1137,220,1089,225,164,76,30,28,330,163,105,62,47,38,566,203,252,83,493,238,48,36,0,52,630,433,9,18,0,13,0,18,36,27,0,13,7.8,3.4,2.4,2.3,30.3,13.6,6.2,3.5,2.2,1.8,26.9,8.2,12.0,3.9,23.4,9.2,4.4,3.2,0.0,2.5,29.9,20.1,0.8,1.6,0.0,3.2,0.0,1.7,3.3,2.6,0.0,0.6,0.1804,0.2078,0.6863,0.4492,0.1725,1.6962,0.2745,0.7734,0.168,0.949,0.4588,0.0,2.3492,0.4471,0.4141,0.4141,0.4141,0.3137,0.0,0.0,0.4588,0.0,0.7725,0.0431,5.232,0.1725,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4049,77,45,516,138,81,68,4,9,0,13,0,13,21,20,8,13,7.1,4.1,24.5,7.3,3.8,3.1,0.2,0.4,0.0,1.8,0.0,1.8,1.0,1.0,0.4,0.6
10,Delaware,DE,10003,New Castle County,10003016200,Census Tract 162; New Castle County; Delaware,1.537575539008,2664,366,1534,221,1381,211,174,100,14,21,260,108,101,87,143,136,602,150,244,106,346,154,27,43,54,98,857,528,509,217,0,13,22,38,106,104,1,6,6.5,3.6,0.8,1.2,18.8,7.3,4.3,3.8,5.4,5.3,22.6,5.0,9.2,3.9,13.2,5.5,2.0,3.1,2.1,3.7,32.2,19.3,33.2,13.3,0.0,2.4,1.6,2.7,7.7,7.2,0.0,0.2,0.1373,0.0471,0.3412,0.293,0.5529,1.3715,0.1882,0.6602,0.1055,0.4314,0.2118,0.6602,2.0691,0.2706,0.4531,0.4531,0.4531,0.9333,0.0,0.6196,0.7765,0.0,2.3294,0.5412,6.2231,0.2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5243,122,66,665,214,125,134,13,25,0,13,0,13,21,25,33,41,8.8,5.0,25.0,7.7,4.7,5.0,0.5,0.9,0.0,1.4,0.0,1.4,0.8,0.9,1.2,1.5
10,Delaware,DE,10003,New Castle County,10003016301,Census Tract 163.01; New Castle County; Delaware,2.875698506856,7042,788,2931,257,2774,292,878,562,266,236,719,240,567,264,512,363,1147,233,1464,457,876,240,253,170,47,77,3962,979,138,83,1008,262,0,25,142,121,5,6,12.5,7.9,6.3,5.7,25.9,8.2,11.0,4.7,7.3,4.8,16.3,3.6,20.8,5.3,12.4,3.6,9.2,6.1,0.7,1.1,56.3,12.4,4.7,2.8,34.4,8.4,0.0,0.9,5.1,4.2,0.1,0.1,0.3843,0.6627,0.5804,0.6719,0.7176,3.0169,0.6275,0.4102,0.5078,0.3529,0.7647,0.3633,2.3989,0.4824,0.8008,0.8008,0.8008,0.5059,0.9608,0.0,0.6078,0.3906,2.4651,0.6078,8.6817,0.6588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3735,213,148,2166,601,1202,420,424,155,0,18,0,18,170,167,0,18,7.7,5.1,30.8,7.1,17.1,5.7,6.0,2.4,0.0,0.5,0.0,0.5,2.4,2.3,0.0,0.5
10,Delaware,DE,10003,New Castle County,10003016306,Census Tract 163.06; New Castle County; Delaware,1.67818269045,4485,776,1763,320,1677,334,631,333,95,84,283,124,315,192,284,239,715,228,832,367,399,174,53,53,76,73,2765,865,165,100,139,113,8,18,82,68,123,4,14.4,7.2,3.6,3.0,16.9,6.6,10.0,5.7,6.5,5.3,15.9,4.9,18.6,6.9,9.1,3.8,3.2,3.1,1.7,1.6,61.6,16.1,9.3,5.4,7.9,6.4,0.5,1.1,4.9,4.2,2.7,0.5,0.4588,0.3725,0.2353,0.6172,0.6627,2.3465,0.4471,0.3984,0.3867,0.1373,0.3216,0.6172,1.8612,0.1765,0.8438,0.8438,0.8438,0.6353,0.7412,0.3882,0.5843,0.8711,3.2201,0.8902,8.2716,0.5922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412,121,98,1943,603,480,212,120,91,0,13,23,35,199,139,0,13,7.2,6.0,43.3,8.8,10.7,4.5,2.7,2.1,0.0,0.8,0.5,0.8,4.4,3.1,0.0,0.8
10,Delaware,DE,10003,New Castle County,10003016307,Census Tract 163.07; New Castle County; Delaware,1.355706825132,2457,325,985,164,942,166,363,207,103,94,128,75,110,62,121,90,353,88,410,82,333,149,28,44,44,71,1444,431,0,18,7,12,0,18,7,12,0,13,14.8,8.2,6.7,5.7,13.6,7.6,6.1,3.8,5.0,3.6,14.4,3.6,16.7,3.7,13.8,5.7,3.0,4.6,1.8,3.0,58.8,15.7,0.0,1.8,0.7,1.2,0.0,1.9,0.7,1.3,0.0,0.5,0.4863,0.698,0.1098,0.4375,0.5255,2.2571,0.4235,0.3008,0.3203,0.5059,0.298,0.6367,2.0617,0.2667,0.8164,0.8164,0.8164,0.0,0.4784,0.0,0.1294,0.0,0.6078,0.0275,5.743,0.2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,24,30,839,297,545,242,35,56,0,13,0,13,25,38,0,13,2.5,3.2,34.1,9.1,22.2,10.2,1.4,2.2,0.0,1.5,0.0,1.5,1.0,1.5,0.0,1.5
10,Delaware,DE,10003,New Castle County,10003016308,Census Tract 163.08; New Castle County; Delaware,4.853507932366,4169,866,1634,278,1598,286,612,454,90,83,673,308,215,164,198,141,294,69,861,299,390,181,106,95,59,79,3058,1021,508,275,0,13,78,122,114,133,15,11,14.7,10.5,3.2,3.1,42.1,17.7,7.8,5.5,4.7,3.5,7.1,2.2,20.7,5.6,9.4,4.9,6.6,5.8,1.5,1.9,73.4,19.2,31.1,16.0,0.0,2.3,4.9,7.6,7.1,8.0,0.4,0.3,0.4784,0.3216,0.9294,0.5469,0.4824,2.7587,0.5412,0.0352,0.4961,0.1725,0.6353,0.5547,1.8938,0.1922,0.9023,0.9023,0.9023,0.9098,0.0,0.9176,0.7333,0.6992,3.2599,0.9176,8.8147,0.6627,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,2,4,1271,176,136,2487,700,97,95,334,175,0,13,0,13,140,137,0,13,11.0,8.8,59.7,10.2,2.3,2.3,8.0,4.6,0.0,0.9,0.0,0.9,3.4,3.5,0.0,0.9
10,Delaware,DE,10003,New Castle County,10003016309,Census Tract 163.09; New Castle County; Delaware,2.568088340742,3574,709,1652,288,1593,295,561,293,69,63,478,236,207,156,246,229,629,318,577,285,433,239,25,46,51,77,2247,822,441,160,0,13,78,75,306,193,6,2,15.7,7.6,3.0,2.8,30.0,13.7,7.8,6.3,6.9,6.1,17.6,7.8,16.1,5.6,12.1,6.0,1.6,2.9,1.5,2.2,62.9,19.3,26.7,8.5,0.0,2.2,4.9,4.6,19.2,11.3,0.2,0.0,0.5059,0.2824,0.6667,0.5469,0.6902,2.6921,0.5333,0.4883,0.2734,0.3294,0.1686,0.5547,1.8144,0.1686,0.8555,0.8555,0.8555,0.8667,0.0,0.9176,0.9137,0.5273,3.2253,0.902,8.5873,0.6392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,9616,189,152,1846,707,311,211,0,13,0,13,0,13,90,78,0,13,11.9,9.7,51.7,12.4,8.7,5.8,0.0,1.0,0.0,1.0,0.0,1.0,2.5,2.4,0.0,1.0
10,Delaware,DE,10003,New Castle County,10003016401,Census Tract 164.01; New Castle County; Delaware,8.034391112572,6863,847,2293,216,2216,220,930,499,156,146,229,129,220,139,588,342,704,250,1315,289,783,247,51,49,0,72,3514,1044,0,25,508,165,62,59,0,18,16,13,13.6,7.1,4.3,4.0,10.3,5.7,4.8,3.0,8.6,4.7,10.3,3.7,19.2,3.4,11.4,3.7,2.3,2.2,0.0,1.1,51.2,13.8,0.0,1.1,22.2,7.0,2.8,2.6,0.0,1.7,0.2,0.2,0.4235,0.4471,0.0275,0.3281,0.7961,2.0223,0.3647,0.0977,0.4102,0.2745,0.2392,0.0,1.0216,0.0078,0.7305,0.7305,0.7305,0.0,0.8902,0.7804,0.0,0.5273,2.1979,0.4784,5.9723,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4463,48,49,2165,722,511,113,838,190,0,18,0,18,0,18,0,18,2.2,2.2,31.5,8.5,7.4,1.8,12.2,2.8,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
10,Delaware,DE,10003,New Castle County,10003016404,Census Tract 164.04; New Castle County; Delaware,12.239267762242,3109,351,1201,87,1108,101,504,197,116,59,246,74,101,49,159,69,523,126,595,105,470,134,68,30,26,63,947,450,14,21,72,29,6,16,25,19,50,3,16.4,6.1,6.6,3.1,22.2,6.4,4.8,2.2,5.2,2.3,16.8,4.0,19.1,3.0,15.4,4.2,6.1,2.6,0.9,2.1,30.5,14.1,1.2,1.7,6.0,2.5,0.5,1.4,2.3,1.7,1.6,0.2,0.5294,0.6784,0.4471,0.3281,0.5451,2.5281,0.498,0.4336,0.4023,0.6784,0.5961,0.4102,2.5206,0.5608,0.4219,0.4219,0.4219,0.3608,0.7137,0.3882,0.3255,0.8125,2.6007,0.651,8.0713,0.5569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4857,102,49,348,137,321,236,36,29,2,5,0,13,240,97,0,13,9.2,4.3,11.2,4.2,10.3,7.0,1.2,0.9,0.1,0.2,0.0,1.2,7.7,3.0,0.0,1.2
10,Delaware,DE,10003,New Castle County,10003016608,Census Tract 166.08; New Castle County; Delaware,23.242243484218,7177,733,2447,170,2372,184,208,150,81,74,335,162,262,120,55,68,1815,337,1804,441,879,180,192,101,48,88,2702,842,61,58,0,18,11,26,12,21,11,2,2.9,2.1,2.6,2.3,14.1,6.7,5.2,2.3,0.8,0.9,25.3,4.9,25.1,4.4,12.4,2.5,8.1,4.2,0.7,1.3,37.6,11.1,2.5,2.4,0.0,1.5,0.5,1.1,0.5,0.9,0.2,0.0,0.0196,0.2471,0.1255,0.3711,0.0392,0.8025,0.0588,0.7383,0.7695,0.3529,0.7216,0.3633,2.9456,0.749,0.5234,0.5234,0.5234,0.4157,0.0,0.3882,0.102,0.5273,1.4332,0.1608,5.7047,0.2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,88,72,1296,493,483,427,754,274,11,18,0,18,158,136,0,18,3.7,3.0,18.1,6.0,6.7,5.6,10.5,3.9,0.2,0.2,0.0,0.5,2.2,1.9,0.0,0.5
10,Delaware,DE,10003,New Castle County,10003016609,Census Tract 166.09; New Castle County; Delaware,15.134575231372,4777,340,1558,102,1558,102,317,216,100,93,189,94,89,74,356,275,722,142,1128,118,505,178,44,45,14,54,802,559,0,18,5,8,0,18,0,13,6,2,6.6,4.5,3.9,3.4,12.1,6.0,2.6,2.2,7.5,5.9,15.1,2.6,23.6,2.4,10.6,3.6,2.8,2.9,0.3,1.2,16.8,11.6,0.0,1.2,0.3,0.5,0.0,1.2,0.0,2.4,0.1,0.0,0.1451,0.4039,0.0745,0.1797,0.7333,1.5365,0.2275,0.3281,0.7109,0.2196,0.2824,0.25,1.791,0.1569,0.2148,0.2148,0.2148,0.0,0.4275,0.0,0.0,0.3906,0.8181,0.051,4.3604,0.0627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,56,53,495,308,155,201,40,50,0,13,0,13,98,96,14,22,3.6,3.3,10.4,6.3,3.2,4.3,0.8,1.1,0.0,0.8,0.0,0.8,2.1,2.0,0.3,0.5
10,Delaware,DE,10003,New Castle County,10003016610,Census Tract 166.10; New Castle County; Delaware,9.482134615852,6890,1044,3191,509,3145,508,1340,883,302,294,1049,470,304,132,551,334,1803,421,1526,494,1096,561,250,140,82,101,3461,1228,583,221,0,18,0,25,90,72,102,3,19.8,12.7,9.5,8.0,33.4,13.9,6.2,2.7,8.1,4.9,26.2,6.2,22.1,5.0,16.1,7.1,7.9,4.3,1.3,1.5,50.2,16.1,18.2,6.3,0.0,1.2,0.0,0.8,2.9,2.2,1.5,0.2,0.6471,0.898,0.7765,0.4492,0.7686,3.5394,0.8157,0.7617,0.5898,0.702,0.7059,0.5156,3.275,0.8627,0.7188,0.7188,0.7188,0.8039,0.0,0.0,0.4039,0.7969,2.0047,0.4,9.5379,0.7647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13328,143,105,2085,966,544,226,263,202,0,18,0,18,463,435,106,170,4.5,3.3,30.3,11.0,7.9,3.4,3.8,2.9,0.0,0.5,0.0,0.5,6.7,6.4,1.5,2.4
10,Delaware,DE,10003,New Castle County,10003016611,Census Tract 166.11; New Castle County; Delaware,9.936088250822,8349,1320,2796,476,2796,476,687,475,327,342,448,258,220,142,187,159,782,232,2533,568,637,290,161,120,80,119,3542,1816,18,34,96,88,0,25,71,86,0,18,8.3,5.6,7.5,7.1,16.0,8.8,4.0,2.6,2.2,1.9,9.4,3.0,30.3,3.7,7.7,3.4,5.7,4.2,1.0,1.5,42.4,20.7,0.6,1.2,3.4,3.2,0.0,0.9,2.5,3.1,0.0,0.2,0.2157,0.7725,0.2,0.2695,0.1725,1.6302,0.251,0.0781,0.9375,0.098,0.5569,0.4414,2.1119,0.2941,0.5938,0.5938,0.5938,0.2863,0.6235,0.0,0.349,0.0,1.2588,0.1059,5.5947,0.2039,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3563,225,138,2390,951,105,109,804,506,0,18,0,18,243,181,0,18,8.0,5.2,28.6,10.8,1.3,1.3,9.6,5.8,0.0,0.4,0.0,0.4,2.9,2.3,0.0,0.4
10,Delaware,DE,10003,New Castle County,10003016612,Census Tract 166.12; New Castle County; Delaware,9.862879836704,6655,764,2529,383,2515,384,677,390,104,83,292,190,262,131,105,115,1421,376,1460,334,651,364,83,110,91,111,2304,1073,0,25,0,18,0,25,25,39,16,3,10.2,5.7,2.8,2.4,11.6,7.3,5.5,2.8,1.6,1.7,21.4,4.7,21.9,3.7,9.8,5.0,3.3,4.3,1.5,1.8,34.6,15.6,0.0,1.0,0.0,1.5,0.0,1.0,1.0,1.6,0.2,0.0,0.3137,0.2627,0.0549,0.4102,0.1098,1.1513,0.1176,0.6211,0.5742,0.1804,0.3333,0.5547,2.2637,0.3843,0.4727,0.4727,0.4727,0.0,0.0,0.0,0.1608,0.5273,0.6881,0.0353,4.5758,0.0824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3983,0,18,1229,288,575,335,352,98,0,18,0,18,148,138,0,18,0.0,1.5,18.5,4.2,8.6,5.1,5.3,1.4,0.0,0.6,0.0,0.6,2.2,2.1,0.0,0.6
10,Delaware,DE,10003,New Castle County,10003016613,Census Tract 166.13; New Castle County; Delaware,1.662729730104,5682,1058,1875,292,1841,296,768,761,151,175,351,262,348,362,0,18,1309,394,1777,736,990,605,245,242,142,129,3373,1189,134,144,24,42,230,224,139,169,0,18,13.5,13.2,5.7,6.2,19.1,13.9,10.2,10.6,0.0,0.7,23.0,6.9,31.3,8.4,17.4,8.9,13.3,13.0,2.6,2.3,59.4,17.8,7.2,7.6,1.3,2.2,12.5,12.0,7.6,9.2,0.0,0.3,0.4196,0.6078,0.349,0.6445,0.0,2.0209,0.3569,0.6875,0.9609,0.7765,0.8784,0.7344,4.0377,0.9882,0.8242,0.8242,0.8242,0.5765,0.5216,0.9922,0.7647,0.0,2.855,0.7686,9.7378,0.7922,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,4581,118,135,2333,730,511,91,0,18,0,18,0,18,0,18,529,768,6.4,7.4,41.1,10.7,9.0,2.2,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7,9.3,12.6
10,Delaware,DE,10003,New Castle County,10003016614,Census Tract 166.14; New Castle County; Delaware,4.7500970754,6953,1228,2392,343,2176,395,165,100,208,166,261,162,13,15,34,51,577,113,2124,663,396,170,70,69,26,84,2023,1697,131,155,0,18,24,30,77,73,0,18,2.5,1.4,5.0,3.8,12.0,7.1,0.3,0.4,0.5,0.7,8.3,1.6,30.5,6.2,5.7,2.4,3.2,3.1,0.4,1.3,29.1,23.9,5.5,6.4,0.0,1.6,1.1,1.4,3.5,3.4,0.0,0.3,0.0157,0.5373,0.0706,0.0234,0.0275,0.6745,0.0392,0.0547,0.9453,0.0235,0.3216,0.2813,1.6264,0.098,0.3984,0.3984,0.3984,0.5373,0.0,0.5176,0.4824,0.0,1.5373,0.2118,4.2366,0.051,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6114,29,34,1408,328,186,200,321,208,4,6,0,18,104,139,0,18,1.3,1.5,20.3,5.4,2.7,2.9,4.6,3.0,0.1,0.1,0.0,0.5,1.5,1.9,0.0,0.5
10,Delaware,DE,10003,New Castle County,10003016805,Census Tract 168.05; New Castle County; Delaware,17.825133968208,1757,440,616,71,588,84,154,124,20,32,120,71,82,64,139,128,324,106,289,120,215,106,0,18,0,52,79,631,0,18,70,56,14,25,0,13,0,13,8.8,6.7,2.1,3.3,20.4,11.7,6.3,5.3,7.9,5.9,18.4,6.4,16.4,4.3,12.2,6.9,0.0,3.1,0.0,3.1,4.5,35.9,0.0,2.9,11.4,9.4,2.4,4.2,0.0,6.2,0.0,0.7,0.2471,0.1882,0.3882,0.457,0.7569,2.0374,0.3686,0.5273,0.2891,0.3333,0.0,0.0,1.1497,0.0196,0.0313,0.0313,0.0313,0.0,0.7961,0.7216,0.0,0.0,1.5177,0.2,4.7361,0.1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,86,79,22,93,57,68,0,13,0,13,0,13,0,13,0,13,14.6,12.3,1.3,5.2,3.2,4.2,0.0,2.1,0.0,2.1,0.0,2.1,0.0,2.1,0.0,2.1
